Decision_ID,Approval_Batch_ID,Domain,Observed_L4_ID_PreApply,Source_Row_IDs,Source_L4_IDs_Before,Target_L3_ID,Expected_Title_en,Expected_Title_ko_Before,Expected_Description_ko_Before,Approved_Title_ko_After,Approved_Description_ko_After,Allowed_Changed_Fields,Expected_Before_SHA256,Editorial_Category,Terminology_Evidence,Clear_Mapping_Evidence,Approval_Status
KOC-0441,KOREAN_COPYEDIT_20260829,Physical,P_INT_SAFETY_005,SRC-P-0122,RAI4-0181,P_INT_SAFETY,Failure to detect or anticipate physical hazards,물리적 위험의 감지·예측 실패,"로봇·휴머노이드 또는 피지컬 AI 시스템의 지각·학습·제어·물리적 행동 과정이 멀티 모달·체화형 시스템이 텍스트·이미지·영상·센서 입력에 이미 나타난 위험 상태를 식별하지 못하거나 진행 중인 움직임·접촉·환경 변화가 곧 위험을 초래할 것을 예측하지 못한 채 행동을 선택하여, 충돌·손상·상해로 이어지는 리스크.",물리적 위험의 감지·예측 실패,멀티모달·체화형 AI 시스템이 텍스트·이미지·영상·센서 입력에 이미 나타난 위험 상태를 식별하지 못하거나 진행 중인 움직임·접촉·환경 변화가 곧 위험을 초래할 것을 예측하지 못한 채 행동을 선택하여 충돌·손상·상해를 초래하는 리스크.,L4_Description_ko,706c248b38ff524f1151dbb461b2ebfe546b6f326fb9b6a2ff86d39e41e02e49,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0442,KOREAN_COPYEDIT_20260829,Physical,P_INT_SAFETY_008,SRC-G-0013,RAI4-0228,P_INT_SAFETY,Failure to reject hazardous instructions,위험 지시 거부 실패,체화형 에이전트가 물리적 위험을 수반하는 지시가 명시적으로 제시되었거나 일반적인 작업 지시에 암묵적으로 포함되어 있는 경우에도 이를 식별·거부하지 못하고 안전하지 않은 작업을 수행하는 리스크.,위험 지시 거부 실패,체화형 AI 에이전트가 물리적 위험을 수반하는 지시가 명시적으로 제시되었거나 일반적인 과업 요청에 암묵적으로 포함된 경우에도 이를 식별·거부하지 못하고 안전하지 않은 행동을 수행하는 리스크.,L4_Description_ko,2067d56adc70deaf08bffe5bc4b03ffc95e2be4e496e8cacb24765919694faa9,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0443,KOREAN_COPYEDIT_20260829,Physical,P_INT_SAFETY_009,SRC-P-0017,RAI4-0218,P_INT_SAFETY,Inadequate human-contact safety controls,인간 접촉 안전 통제 미흡,"인간과 직접 상호 작용할 때 안전 통제가 로봇의 속도, 힘, 이 격 거리, 접촉을 제한하지 못해 주변 사람을 충돌이나 상해에 노출시키는 위험.",인간 접촉 안전 통제 미흡,"인간과 직접 상호작용할 때 안전 통제가 로봇의 속도, 힘, 이격 거리, 접촉을 제한하지 못해 주변 사람을 충돌이나 상해에 노출시키는 위험.",L4_Description_ko,d310e88affbd7ae2dac54cfc062c7cc100bc066773d3bd3295db4c8a8ee2efa7,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0444,KOREAN_COPYEDIT_20260829,Physical,P_INT_SAFETY_011,SRC-P-0147,RAI4-0245,P_INT_SAFETY,Whole-body locomotion collision risk,전신 이동 충돌,휴머노이드 이동 정책이 전신 동작 및 환경 접촉이 충분히 고려되지 않아 물체·벽·인간과 충돌하는 위험.,전신 이동 중 충돌,휴머노이드 이동 정책이 전신 동작과 환경 접촉을 충분히 고려하지 않아 물체·벽·인간과 충돌하는 위험.,L4_Title_ko; L4_Description_ko,978ce7b0873df046af5eebdef686139e9c7edf1055de83356e4e3d68c1d3994f,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0445,KOREAN_COPYEDIT_20260829,Physical,P_INT_TAMPER_003,SRC-P-0103,RAI4-0199,P_INT_TAMPER,Execution of illegal or harmful physical requests,불법·유해 물리 요청의 수용·실행,"체화형 에이전트가 신체 위해, 침입, 절도, 사기, 파괴, 도피 등 불법적인 물리적 행위를 요구하는 사용자 요청을 수용·실행하거나 실질적으로 지원하여, 사람과 재산에 피해를 입히는 리스크.",불법·유해 물리 요청의 수용·실행,체화형 AI 에이전트가 신체 위해·침입·절도·사기·파괴·도피 또는 그 밖의 불법적인 물리적 행위를 요구하는 사용자 요청을 수용·실행하거나 실질적으로 지원하여 사람이나 재산에 피해를 초래하는 리스크.,L4_Description_ko,a0634480be621a0d61b0e4f41a61a96d1dab4dd562e20cb660f483430d3c8cad,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0446,KOREAN_COPYEDIT_20260829,Physical,P_INT_TAMPER_004,SRC-P-0112,RAI4-0348,P_INT_TAMPER,Fleet hijacking,로봇 군집 하이재킹,클라우드·업데이트·API·오케스트레이션레이어의 취약성이 여러 로봇·차량·드론·산업 시스템을 동시에 침해하는 위험.,로봇 군집 하이재킹,클라우드·업데이트·API·오케스트레이션 계층의 취약성이 여러 로봇·차량·드론·산업 시스템을 동시에 침해하는 위험.,L4_Description_ko,8bf4274f8bd778e0cfb798788666681ff4585d6cb9d462872ae70034a8f281b3,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0447,KOREAN_COPYEDIT_20260829,Physical,P_INT_TAMPER_005,SRC-P-0101,RAI4-0197,P_INT_TAMPER,Harmful-action reframing attack,유해 행동 재구성 공격,공격자가 유해한 물리 행동 지시를 무해하거나 정상적인 작업 요청처럼 바꾸어 embodied 에이전트가 이를 수용·실행하도록 유도하는 위험.,유해 행동 재구성 공격,공격자가 유해한 물리적 행동 지시를 무해하거나 정상적인 과업 요청으로 위장하여 체화형 AI 에이전트가 이를 수용·실행하도록 유도하는 위험.,L4_Description_ko,06da97e33936fefb18690797ce3272aa347a02ed3c104b26ec8ca7b2b281047a,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0448,KOREAN_COPYEDIT_20260829,Physical,P_INT_TAMPER_006,SRC-P-0105,RAI4-0210,P_INT_TAMPER,Perception-action sequence manipulation attack,인지-행동 순서 조작 공격,공격자가 영상 순서의 관측이나 행동 단서를 조작해 로봇이 명시된 충돌·힘·이 격 거리·대상물 사용 제약을 위반하게하는 위험.,인지-행동 순서 조작 공격,공격자가 영상 순서의 관측이나 행동 단서를 조작해 로봇이 명시된 충돌·힘·이격 거리·대상물 사용 제약을 위반하게 하는 위험.,L4_Description_ko,022c4af8c9fb68e5e1da31c7d849dbb84f6c87d924746b0f5b1bab731d52de08,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0449,KOREAN_COPYEDIT_20260829,Physical,P_SYS_CONTROL_002,SRC-P-0169,RAI4-0275,P_SYS_CONTROL,Ambiguous high-level safety instruction,상위 안전 지시의 해석 불명확,상위 안전 지시가 사용자 의도·물리적 위험·운용제 약간 구체적 충돌의 해결 기준을 제시하지 않아 로봇 행동이 일관되지 않게되는 위험.,상위 안전 지시의 해석 불명확,"상위 안전 지시가 사용자 의도, 물리적 위험 및 운용 제약 간의 구체적 충돌을 해결하는 기준을 명시하지 않아 로봇의 행동이 일관되지 않게 되는 리스크.",L4_Description_ko,93855f7a77baa5a9866c3c1d17dd9ee77a3f8c8afe6397b0a39c1fd99ab3b095,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0450,KOREAN_COPYEDIT_20260829,Physical,P_SYS_CONTROL_003,SRC-P-0045,RAI4-0300,P_SYS_CONTROL,Cloud-offload dependency failure,클라우드 오프로드 의존 실패,로봇 제어 시스템이 안전 관련 기능을 위한 원격 연산에 의존하고 있는 클라우드 링크가 끊어지는 경우에 대비하여 적절한 로컬 폴 백 절차 또는 시스템이 없어서 발생하는 위험.,클라우드 오프로드 의존 실패,로봇 제어 시스템이 안전 관련 기능을 위한 원격 연산에 의존하고 있는 클라우드 링크가 끊어지는 경우에 대비하여 적절한 로컬 폴백 절차 또는 시스템이 없어서 발생하는 위험.,L4_Description_ko,8d87123cc45da2d49fc4ddb127c8dd7b6cf4fb9ea59dce909a1e8b6896e504e8,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0451,KOREAN_COPYEDIT_20260829,Physical,P_SYS_CONTROL_004,SRC-G-0022,RAI4-0195,P_SYS_CONTROL,Command exceeds embodiment-specific hardware limits,명령의 구현체별 하드웨어 한계 초과,모델이 배포된 로봇의 알려진 도달 범위·탑재 하중·액추에이터·관절·엔드이펙터 한계를 넘는 명령을 내리는 위험.,명령의 구현체별 하드웨어 한계 초과,모델이 배포된 로봇의 알려진 도달 범위·탑재 하중·액추에이터·관절·엔드 이펙터 한계를 넘는 명령을 내리는 위험.,L4_Description_ko,277c65912cf640bfffb28977eb7cc4a62c2c9446cd1a272f5baef0c43fe44cd8,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0452,KOREAN_COPYEDIT_20260829,Physical,P_INT_SAFETY_012,SRC-P-0185,RAI4-0266; RAI4-0311; RAI4-0312,P_INT_SAFETY,Demographic disparities in physical service and safety,인구집단별 피지컬 서비스·안전 격차,"체형, 연령, 장애, 언어 또는 문화가 과소 대표된 데이터와 모델 편향이 로봇의 인식, 서비스, 회피, 치료 또는 안전 판단으로 구현되어 인구 집단별 성능과 위해 노출에 격차를 만드는 리스크.",인구집단별 피지컬 서비스·안전 격차,"체형, 연령, 장애, 언어 또는 문화가 과소대표된 데이터와 모델 편향이 로봇의 인식, 서비스, 회피, 치료 또는 안전 판단으로 구현되어 인구 집단별 성능과 위해 노출에 격차를 만드는 리스크.",L4_Description_ko,bdaa0ac9426fef49c8b0088424839fcc87ee429143b5589b0b4c5e1dc7db390e,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0453,KOREAN_COPYEDIT_20260829,Physical,P_Others_002,SRC-P-0059,RAI4-1284,P_Others,Design-stage specification errors,피지컬AI 시스템 설계 단계 명세 오류,"로봇·휴머노이드 또는 피지컬 AI 시스템의 지각·학습·제어·물리적 행동 과정이 코드 결함, 목적 함수 가중치 불균형, 인간 가치와 어긋난 목표 설정 등 배포 전 설계 오류로 시스템 행동이 의도된 형식적 속성에서 이탈하는 리스크.",피지컬 AI 시스템 설계 단계 명세 오류,"로봇·휴머노이드 또는 피지컬 AI 시스템의 배포 전 설계 단계에서 발생한 코드 결함, 목적 함수 가중치 불균형, 인간 가치와 어긋난 목표 설정 등으로 인해 시스템 행동이 의도된 형식적 속성에서 이탈하는 리스크.",L4_Title_ko; L4_Description_ko,c19082a105495da62498865c4ddbc92ba585eb560db8c178764aecce26f3df7f,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0454,KOREAN_COPYEDIT_20260829,Physical,P_SYS_CONTROL_006,SRC-P-0143,RAI4-0337,P_SYS_CONTROL,Distribution shift in physical operation,물리 운용 환경 분포 이동,배포 환경이 건물·도로·공장·가정·병원·기상 조건에 걸쳐 모델이 적응할 수 있는 것보다 빠르게 변화하는 위험.,물리적 운용 환경의 분포 이동,건물·도로·공장·가정·병원 또는 기상 조건 등 물리적 운용 환경이 로봇·휴머노이드 또는 피지컬 AI 시스템의 제어 정책이 탐지·적응할 수 있는 속도보다 빠르게 변화하여 경로 계획·동작 제어·구동이 부정확해지고 안전하지 않은 물리적 행동을 유발하는 리스크.,L4_Title_ko; L4_Description_ko,d1c56f232073c1b726d37b05bbd423c1fc8865baf656cb95a71670c4c591f7a2,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0455,KOREAN_COPYEDIT_20260829,Physical,P_SYS_STATE_001,SRC-P-0004,RAI4-0335,P_SYS_STATE,Evaluation failure from synthetic training data divergence,현실과 괴리된 합성 학습 데이터의 평가·검증 실패,AI 시스템의 합성·시뮬레이션 학습 데이터가 실제 운영 환경과 괴리되고 희귀하지만 안전에 중대한 물체·환경·행동·실패 유형을 누락하는 데도 평가가 이를 탐지하지 못하여 일반화 성능을 과신하고 부적절하게 배포하는 리스크.,물리 상태 추정 데이터의 합성-실세계 괴리,"로봇·휴머노이드 또는 피지컬 AI 시스템의 물리 상태 추정·센서 융합 모델에 사용된 합성·시뮬레이션 학습 데이터가 실제 센서 잡음, 접촉, 힘, 운동 및 환경 변화를 충분히 반영하지 못하여 부정확한 내부 상태 추정과 안전하지 않은 물리적 행동을 초래하는 리스크.",L4_Title_ko; L4_Description_ko,f50d1b8f3444c4cf54d83bf6191e792c30bdd386f872dca355406ae93841bad1,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0456,KOREAN_COPYEDIT_20260829,Physical,P_SYS_CONTROL_007,SRC-G-0010,RAI4-0182,P_SYS_CONTROL,Failure to Timely Respond to Physical Hazards,물리적 위험에 대한 적시 대응 실패,"로봇·휴머노이드 또는 피지컬 AI 시스템의 지각·학습·제어·물리적 행동 과정이 사람·차량·도구·물체가 예기치 않게 경로에 진입하는 경우를 포함하여, 시스템이 위험한 물리적 상황에 대해 적시에 적절한 개입, 위험 행동 거부 또는 이동 계획 수정을 수행하지 못하여 충돌이나 상해가 발생하는 리스크.",물리적 위험에 대한 적시 대응 실패,로봇·휴머노이드 또는 피지컬 AI 시스템이 사람·차량·도구·물체가 예기치 않게 경로에 진입하는 경우를 포함한 위험한 물리적 상황에서 적시에 개입하거나 위험 행동을 거부하거나 이동 계획을 수정하지 못하여 충돌이나 상해를 초래하는 리스크.,L4_Description_ko,2ef2966b5aa307cbf0ed0eea4b3731bab39593853fb4bb1715e83c75e6fc50ed,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0457,KOREAN_COPYEDIT_20260829,Physical,P_INT_SAFETY_014,SRC-G-0015,RAI4-0274,P_INT_SAFETY,Failure to enforce constitutional safety rules,헌법적 안전 규칙 집행 실패,로봇·휴머노이드 또는 피지컬 AI 시스템의 지각·학습·제어·물리적 행동 과정이 규칙 기반(헌법적) 안전 계층이 지시·맥락·작업 프레이밍이 명시된 안전 규칙과 충돌할 때 해당 규칙을 적용하지 못하는 리스크.,헌법 기반 안전 규칙 집행 실패,로봇·휴머노이드 또는 피지컬 AI 시스템의 헌법 기반 안전 계층이 지시·시각적 맥락·과업 프레이밍이 명시된 물리적 안전 규칙과 충돌할 때 해당 규칙을 적용하지 못하는 리스크.,L4_Title_ko; L4_Description_ko,24290f0d05d2e32154d8844f1f9be4d9083bd239adc8fa22a9c0f7e76153f65f,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0458,KOREAN_COPYEDIT_20260829,Physical,P_SYS_CONTROL_010,SRC-P-0155,RAI4-0262,P_SYS_CONTROL,Humanoid locomotion and manipulation stability failure,휴머노이드 보행·조작 안정성 실패,"휴머노이드가 외 란, 탑재 하중 변화, 표면 변화, 액추에이터 불완전성 하에서, 또는 개방 환경 작업 중 이동과 조작을 결합할 때 안정적인 보행·자세·접촉·물체 취급을 유지하지 못하여 전도, 충돌, 물체 손상에 이르는 리스크.",휴머노이드 보행·조작 안정성 실패,"휴머노이드가 외란, 탑재 하중 변화, 표면 변화 또는 액추에이터의 불완전성에 노출되거나 개방 환경에서 이동과 조작을 결합할 때 안정적인 보행·자세·접촉·물체 취급을 유지하지 못하여 전도·충돌·물체 손상을 초래하는 리스크.",L4_Description_ko,270ee69ef2a10fbd0ca3c1eb2aa33f28ccc15851f650c6c6aa668b5ba27ab9a5,TERMINOLOGY_AND_SYNTAX,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0459,KOREAN_COPYEDIT_20260829,Physical,P_SYS_CONTROL_011,SRC-P-0161,RAI4-0285,P_SYS_CONTROL,Humanoid walking-speed safety gap,휴머노이드 보행 속도 초과,휴머노이드가 안전한 공유 환경을 위한 정지·회피·인간 근접 한계를 초과하는 속도로 이동하는 위험.,휴머노이드 보행 속도 초과,휴머노이드가 안전한 공유 환경에서 정지·회피 및 사람 근접 운용에 필요한 안전 한계를 초과하는 속도로 이동하는 리스크.,L4_Description_ko,98825c22a5a6daf43269c9347d5b5690112c255aba8d6b7fe84390ff17db79b0,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0460,KOREAN_COPYEDIT_20260829,Physical,P_SYS_CONTROL_012,SRC-P-0043,RAI4-0183,P_SYS_CONTROL,Injury severity misclassification,부상 심각도 오분류,"로봇 제어 시스템이 물리적 부상 시나리오의 심각 도를 과소 평가하여 상향 보고, 경고, 제어 대응 등이 불충분해지는 리스크.",부상 심각도 오분류,"로봇 제어 시스템이 물리적 부상 시나리오의 심각도를 과소평가하여 상향 보고, 경고, 제어 대응 등이 불충분해지는 리스크.",L4_Description_ko,4bbbeae1d91fef386d48303ca75f91c869d3e477958104410958eb6274967aca,ORTHOGRAPHY,L3_MASTER|KOREAN_ORTHOGRAPHY_AND_SPACING_QA,NO,APPROVED_LANGUAGE_QA_20260829
KOC-0461,KOREAN_COPYEDIT_20260829,Physical,P_INT_SAFETY_016,SRC-A-0032,RAI4-0280,P_INT_SAFETY,Missing domestic settings and vulnerable-user scenarios,가정 공간·취약 사용자 시나리오 누락,가정용 에이전트 벤치마크가 특정 생활 공간·일과·가전제품·취약 사용자 상호 작용을 누락해 배포 위험이 시험되지 않은 채 남는 리스크.,가정 공간·취약 사용자 시나리오 누락,가정용 로봇·휴머노이드 또는 피지컬 AI 시스템의 벤치마크가 특정 생활 공간·일과·가전제품·취약 사용자와의 상호작용을 누락하여 배포 위험이 시험되지 않은 채 남는 리스크.,L4_Description_ko,23f552e9468b62a73a3178493517933f5f4e17cbc9495b54853b34b1027a18f9,SENTENCE_RECONSTRUCTION,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
KOC-0462,KOREAN_COPYEDIT_20260829,Physical,P_SYS_CONTROL_013,SRC-P-0026,RAI4-0288,P_SYS_CONTROL,Missing measurable compliance criteria for personal-care robots,개인 돌봄 로봇 준수 기준 부재,로봇 표준이 위험은 제시하면서 속도·힘·안정성·감지·개입에 대한 측정 가능한 합격·불합격 기준을 정의하지 않는 리스크.,개인 돌봄 로봇의 준수 기준 부재,개인 돌봄 로봇 표준이 위험은 제시하면서 속도·힘·안정성·감지·개입에 대한 측정 가능한 합격·불합격 기준을 정의하지 않는 리스크.,L4_Title_ko; L4_Description_ko,f6e4c0529b370f17b3fd39ccf63fb2895c0a1eeaa3522fc44ed55f7afcd75d95,TERMINOLOGY_AND_SYNTAX,L3_MASTER|SOURCE_ENGLISH_DEFINITION|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,YES,APPROVED_LANGUAGE_QA_20260829
