Source_Domain,Source_Row_Number,L4_ID_Before,L4_Title_ko_Before,L3_ID_Before,Human_Review_Comment,Decision,Decision_Rationale,Changed_Fields,Destination_Domain,L4_ID_After,L4_Title_ko_After,L3_ID_After,Korean_Copyedit_Decision_IDs,Korean_Copyedit_Applied,Final_QA_Decision_IDs,Final_QA_Applied,English_Copyedit_Decision_IDs,English_Copyedit_Applied
Physical,44,P_Others_015,가정 내 로봇 행동 안전성 평가의 위음성,P_Others,L3 안전하지 않은 물리 제어 구동으로 분류,FINAL_QA_REMAP_PER_REVIEW,Explicit human-review transfer to P_SYS_CONTROL. | FQA-322:Two independent expert reviews confirmed that SRC-P-0127 directly matches the immutable G_SYS_EVAL definition; any supplied wording narrows the card to that scope.,L1/L2/L3 hierarchy; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_EVAL_052,가정 내 로봇 행동 안전성 평가의 위음성,G_SYS_EVAL,,NO,FQA-322,YES,,NO
Physical,45,P_Others_016,기반 모델 실패의 로봇 행동 전이,P_Others,L3 안전하지 않은 물리 제어 구동으로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_SYS_CONTROL.,L1/L2/L3 hierarchy; HD_Reason; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_008,기반 모델 실패의 로봇 행동 전이,P_SYS_CONTROL,,NO,,NO,,NO
Physical,46,P_Others_017,휴머노이드 보행·조작 안정성 실패,P_Others,L3 안전하지 않은 물리 제어 구동으로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_SYS_CONTROL.,L1/L2/L3 hierarchy; L4_Description_ko; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_009,휴머노이드 보행·조작 안정성 실패,P_SYS_CONTROL,KOC-0458,YES,,NO,EOC-0289,YES
Physical,47,P_Others_018,휴머노이드 보행 속도 초과,P_Others,L3 안전하지 않은 물리 제어 구동으로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_SYS_CONTROL.,L1/L2/L3 hierarchy; L4_Title_en; L4_Description_ko; HD_Reason; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_010,휴머노이드 보행 속도 초과,P_SYS_CONTROL,KOC-0459,YES,,NO,EOC-0290,YES
Physical,48,P_Others_019,부상 심각도 오분류,P_Others,L3 안전하지 않은 물리 제어 구동으로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_SYS_CONTROL.,L1/L2/L3 hierarchy; L4_Description_ko; HD_Reason; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_011,부상 심각도 오분류,P_SYS_CONTROL,KOC-0460,YES,,NO,,NO
Physical,49,P_Others_020,가정 공간·취약 사용자 시나리오 누락,P_Others,L3 인간-로봇 물리 안전 실패로 분류,FINAL_QA_REWRITE_IN_PLACE,Explicit human-review transfer to P_INT_SAFETY. | FQA-005:검수자가 지정한 P_INT_SAFETY를 유지하되 벤치마크 누락이 시스템 결함을 발생시키는 것이 아니라 결함 있는 시스템을 식별하지 못하게 하는 인과 기제를 명시한다.,L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,Physical,P_INT_SAFETY_014,가정 환경 및 취약 사용자와의 상호작용에서 발생하는 안전 실패,P_INT_SAFETY,KOC-0461,YES,FQA-005,YES,EOC-0273,YES
Physical,50,P_Others_021,개인 돌봄 로봇 준수 기준 부재,P_Others,L3 안전하지 않은 물리 제어 구동으로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_SYS_CONTROL.,L1/L2/L3 hierarchy; L4_Title_ko; L4_Description_ko; HD_Reason; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_012,개인 돌봄 로봇의 준수 기준 부재,P_SYS_CONTROL,KOC-0462,YES,,NO,,NO
Physical,51,P_Others_022,가정 작업 벤치마크의 희귀 조건 조합 누락,P_Others,L3 인간-로봇 물리 안전 실패로 분류,FINAL_QA_REWRITE_IN_PLACE,Explicit human-review transfer to P_INT_SAFETY. | FQA-006:검수자가 지정한 P_INT_SAFETY를 유지하되 희귀 조건 누락이 결함 있는 시스템을 식별하지 못하게 하는 인과 기제를 명시한다.,L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,Physical,P_INT_SAFETY_015,가정 환경의 희귀 조건 조합에서 발생하는 인간-로봇 안전 실패,P_INT_SAFETY,KOC-0463,YES,FQA-006,YES,EOC-0274,YES
Physical,52,P_Others_023,로봇 레드팀의 공격·상호작용 시나리오 누락,P_Others,L3 인간-로봇 물리 안전 실패로 분류,FINAL_QA_REMAP_PER_REVIEW,"Explicit human-review transfer to P_INT_SAFETY. | FQA-296:원천 검수는 레드티밍·적대적 평가 방법론으로의 이동을 명시하며, 평가 범위의 불완전성으로 실제 위해를 탐지하지 못하는 기제는 평가·검증 실패에 해당한다.",L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_EVAL_053,로봇 레드팀 평가의 공격·상호작용 시나리오 누락,G_SYS_EVAL,KOC-0464,YES,FQA-296,YES,EOC-0275,YES
Physical,53,P_Others_024,시연 학습의 안전 맥락 누락,P_Others,L3 인간-로봇 물리 안전 실패로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_INT_SAFETY.,L1/L2/L3 hierarchy; HD_Reason; Mapping evidence; L4_ID,Physical,P_INT_SAFETY_016,시연 학습의 안전 맥락 누락,P_INT_SAFETY,,NO,,NO,,NO
Physical,54,P_Others_025,네트워크 분리와 군집 비동기화,P_Others,L3 안전하지 않은 물리 제어 구동으로 분류,FINAL_QA_LANGUAGE_REFINEMENT,Explicit human-review transfer to P_SYS_CONTROL. | FQA-013:동기화 해제라는 번역투를 비동기화로 정제하고 원인과 결과의 문장 구조를 명확히 한다.,L1/L2/L3 hierarchy; L4_Title_en; L4_Description_ko; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_013,네트워크 분리와 군집 비동기화,P_SYS_CONTROL,KOC-0465,YES,FQA-013,YES,EOC-0291,YES
Physical,55,P_Others_026,공공 공간 통행 방해·접근성 배제,P_Others,L3 인간-로봇 물리 안전 실패로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_INT_SAFETY.,L1/L2/L3 hierarchy; L4_Description_ko; HD_Reason; Mapping evidence; L4_ID,Physical,P_INT_SAFETY_017,공공 공간 통행 방해·접근성 배제,P_INT_SAFETY,KOC-0466,YES,,NO,,NO
Physical,56,P_Others_027,물리적 안전을 우회하는 보상 과적합,P_Others,L3 안전하지 않은 물리 제어 구동으로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_SYS_CONTROL.,L1/L2/L3 hierarchy; L4_Description_ko; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_014,물리적 안전을 우회하는 보상 과적합,P_SYS_CONTROL,KOC-0467,YES,,NO,EOC-0292,YES
Physical,57,P_Others_028,시뮬레이션-실세계 전이·검증 실패,P_Others,L3 인간-로봇 물리 안전 실패로 분류,FINAL_QA_REWRITE_IN_PLACE,"Explicit human-review transfer to P_INT_SAFETY. | FQA-007:검수자가 지정한 P_INT_SAFETY를 유지하고 시뮬레이션 검증, 배포, 실제 운용 실패의 시간·인과 순서를 명확히 한다.",L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,Physical,P_INT_SAFETY_018,시뮬레이션-실세계 전이 과정의 인간-로봇 안전 실패,P_INT_SAFETY,KOC-0468,YES,FQA-007,YES,EOC-0276,YES
Physical,58,P_Others_029,피지컬 AI 기반 직장 감시,P_Others,L3 인간-로봇 물리 안전 실패로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_INT_SAFETY.,L1/L2/L3 hierarchy; L4_Description_ko; L4_Description_en; HD_Reason; Mapping evidence; L4_ID,Physical,P_INT_SAFETY_019,피지컬 AI 기반 직장 감시,P_INT_SAFETY,KOC-0469,YES,,NO,EOC-0277,YES
Physical,59,P_SYS_CONTROL_001,감각 교란 기반 비안전 행동,P_SYS_CONTROL,(유지),FINAL_QA_REMAP_PER_REVIEW,Reviewer explicitly confirmed retention. | FQA-323:Two independent expert reviews confirmed that SRC-P-0142 directly matches the immutable G_SYS_SECADV definition; any supplied wording narrows the card to that scope.,L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_SECADV_053,적대적 감각 교란에 따른 안전하지 않은 행동,G_SYS_SECADV,KOC-0470,YES,FQA-323,YES,EOC-0293,YES
Physical,60,P_SYS_CONTROL_002,알고리즘 설계 실패,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_Description_ko; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_015,알고리즘 설계 실패,P_SYS_CONTROL,KOC-0471,YES,,NO,,NO
Physical,61,P_SYS_CONTROL_003,제어 판단·제어권 전환 실패에 따른 자동주행 충돌,P_SYS_CONTROL,(유지),FINAL_QA_LANGUAGE_REFINEMENT,Reviewer explicitly confirmed retention. | FQA-114:독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L4_Title_ko; L4_Description_ko; L4_Description_en; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_016,제어 판단·제어권 전환 실패에 따른 자율주행 충돌,P_SYS_CONTROL,KOC-0472,YES,FQA-114,YES,EOC-0294,YES
Physical,62,P_SYS_CONTROL_004,자율 로봇의 물리적 침입·절도,P_SYS_CONTROL,(유지),FINAL_QA_LANGUAGE_REFINEMENT,Reviewer explicitly confirmed retention. | FQA-115:독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L4_Description_ko; L4_Description_en; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_017,자율 로봇의 물리적 침입·절도,P_SYS_CONTROL,,NO,FQA-115,YES,EOC-0295,YES
Physical,63,P_SYS_CONTROL_005,백도어 트리거에 의한 위험 로봇 행동,P_SYS_CONTROL,(유지),FINAL_QA_REMAP_PER_REVIEW,Reviewer explicitly confirmed retention. | FQA-324:Two independent expert reviews confirmed that SRC-P-0033 directly matches the immutable G_SYS_SECADV definition; any supplied wording narrows the card to that scope.,L1/L2/L3 hierarchy; L4_Title_ko; L4_Title_en; L4_Description_ko; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_SYS_SECADV_054,백도어 트리거에 의한 위험한 로봇 행동,G_SYS_SECADV,KOC-0473,YES,FQA-324,YES,EOC-0296,YES
Physical,64,P_SYS_CONTROL_006,아동의 과신·모방에 따른 위험한 로봇 상호작용,P_SYS_CONTROL,L3 인간-로봇 물리 안전 실패로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_INT_SAFETY.,L1/L2/L3 hierarchy; L4_Description_ko; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,Physical,P_INT_SAFETY_020,아동의 과신·모방에 따른 위험한 로봇 상호작용,P_INT_SAFETY,KOC-0474,YES,,NO,,NO
Physical,65,P_SYS_CONTROL_007,통신 단절 및 제어 링크 손실,P_SYS_CONTROL,(유지),FINAL_QA_LANGUAGE_REFINEMENT,Reviewer explicitly confirmed retention. | FQA-116:독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L4_Description_ko; L4_Description_en; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_018,통신 단절 및 제어 링크 손실,P_SYS_CONTROL,KOC-0475,YES,FQA-116,YES,,NO
Physical,66,P_SYS_CONTROL_008,제어 루프 데드라인 미달,P_SYS_CONTROL,(유지),FINAL_QA_LANGUAGE_REFINEMENT,Reviewer explicitly confirmed retention. | FQA-117:독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L4_Title_ko; L4_Description_ko; L4_Description_en; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_019,제어 루프의 실시간 기한 미준수,P_SYS_CONTROL,KOC-0476,YES,FQA-117,YES,,NO
Physical,67,P_SYS_CONTROL_009,구현체 간 행동 공간 불일치,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_Description_ko; L4_ID,Physical,P_SYS_CONTROL_020,구현체 간 행동 공간 불일치,P_SYS_CONTROL,KOC-0477,YES,,NO,,NO
Physical,68,P_SYS_CONTROL_010,정밀 휴머노이드 접촉력,P_SYS_CONTROL,(유지),FINAL_QA_LANGUAGE_REFINEMENT,Reviewer explicitly confirmed retention. | FQA-118:독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_021,정밀 휴머노이드 조작의 접촉력 제어 실패,P_SYS_CONTROL,KOC-0478,YES,FQA-118,YES,EOC-0297,YES
Physical,69,P_SYS_CONTROL_011,전환 지원 없는 물리 노동 대체,P_SYS_CONTROL,"General 영역으로 이동, 적합한 L3와 매핑할 것",FINAL_QA_REMAP_PER_REVIEW,Human review specifies only the destination L1 or multiple L3s; routed conservatively to G_Others/HD. | FQA-002:General 영역의 적합한 L3로 이동하라는 검수 지시와 인간의 인지·물리 노동 대체 및 고용 충격을 명시한 G_SOC_ECON 마스터가 직접 일치한다.,L1/L2/L3 hierarchy; L4_Description_ko; L4_Description_en; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_SOC_ECON_013,전환 지원 없는 물리 노동 대체,G_SOC_ECON,KOC-0365,YES,FQA-002,YES,EOC-0140,YES
Physical,70,P_SYS_CONTROL_012,엔드 이펙터 속도 초과,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_Description_ko; L4_ID,Physical,P_SYS_CONTROL_022,엔드 이펙터 속도 초과,P_SYS_CONTROL,KOC-0479,YES,,NO,,NO
Physical,71,P_SYS_CONTROL_013,정밀 운동 제어 불안정성,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_Description_ko; L4_ID,Physical,P_SYS_CONTROL_023,정밀 운동 제어 불안정성,P_SYS_CONTROL,KOC-0480,YES,,NO,,NO
Physical,72,P_SYS_CONTROL_014,금지 대상 충돌,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_024,금지 대상 충돌,P_SYS_CONTROL,,NO,,NO,,NO
Physical,73,P_SYS_CONTROL_015,파지력 상해,P_SYS_CONTROL,(유지),FINAL_QA_LANGUAGE_REFINEMENT,Reviewer explicitly confirmed retention. | FQA-014:힘 적용과 사람 접촉의 수식 관계가 모호하지 않도록 한국어 어순을 재구성하고 영어 명칭에 과도하거나 시점이 부적절한 파지력이라는 인과를 명시한다.,L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_025,부적절한 파지력에 의한 상해,P_SYS_CONTROL,KOC-0481,YES,FQA-014,YES,EOC-0298,YES
Physical,74,P_SYS_CONTROL_016,그리퍼 형상·유형 제약 위반,P_SYS_CONTROL,(유지),FINAL_QA_LANGUAGE_REFINEMENT,Reviewer explicitly confirmed retention. | FQA-015:실행 가능성을 뜻하는 feasible은 물리 제약 위반이라는 핵심 기제에 불필요하므로 삭제한다.,L4_Description_ko; L4_Description_en; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_026,그리퍼 형상·유형 제약 위반,P_SYS_CONTROL,KOC-0482,YES,FQA-015,YES,EOC-0299,YES
Physical,75,P_SYS_CONTROL_017,언어·행동 출력 불일치에 따른 유해 물리 행동,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_Title_ko; L4_Description_ko; L4_ID,Physical,P_SYS_CONTROL_027,언어·행동 출력 불일치에 따른 유해 물리적 행동,P_SYS_CONTROL,KOC-0483,YES,,NO,,NO
Physical,76,P_SYS_CONTROL_018,휴머노이드 힘 한계 초과,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_Description_ko; L4_Description_en; L4_ID,Physical,P_SYS_CONTROL_028,휴머노이드 힘 한계 초과,P_SYS_CONTROL,KOC-0484,YES,,NO,EOC-0300,YES
Physical,77,P_SYS_CONTROL_019,의도·어포던스 오해에 따른 휴머노이드 모방 제어 실패,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_Description_ko; L4_ID,Physical,P_SYS_CONTROL_029,의도·어포던스 오해에 따른 휴머노이드 모방 제어 실패,P_SYS_CONTROL,KOC-0485,YES,,NO,,NO
Physical,78,P_SYS_CONTROL_020,부실 설계 지능 시스템에 의한 상해,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_Title_ko; L4_Title_en; L4_Description_ko; L4_Description_en; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_030,부실하게 설계된 피지컬 AI 제어 시스템에 의한 상해,P_SYS_CONTROL,KOC-0486,YES,,NO,EOC-0301,YES
Physical,79,P_SYS_CONTROL_021,로봇 거버넌스 명세의 안전 규칙 누락,P_SYS_CONTROL,"General 영역으로 이동, 적합한 L3와 매핑할 것",FINAL_QA_REMAP_PER_REVIEW,Human review specifies only the destination L1 or multiple L3s; routed conservatively to G_Others/HD. | FQA-214:지역·기관·맥락별 안전 규칙이 거버넌스 명세에서 누락되는 책임·감독 공백이 핵심이므로 거버넌스·책임 공백에 배치한다.,L1/L2/L3 hierarchy; L4_Description_ko; L4_Description_en; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_SOC_GOV_030,로봇 거버넌스 명세의 안전 규칙 누락,G_SOC_GOV,KOC-0366,YES,FQA-214,YES,EOC-0141,YES
Physical,80,P_SYS_CONTROL_022,모션 리타겟팅 안전 실패,P_SYS_CONTROL,(유지),FINAL_QA_LANGUAGE_REFINEMENT,Reviewer explicitly confirmed retention. | FQA-119:독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다. | FQA-304:기존 영문 정의가 일반적인 보행·조작 안정성 문안으로 잘못 연결되어 한국어 명칭·정의의 동작 재매핑 기제와 일치하도록 복원한다. | FQA-307:동작 재매핑의 대상을 휴머노이드 신체로 명시하여 한국어 정의와 영문 기제를 정확히 일치시킨다. | FQA-371:Two independent expert reviews confirmed that SRC-P-0153 directly matches the immutable P_SYS_CONTROL definition; any supplied wording narrows the card to that scope.,L4_Title_ko; L4_Description_ko; L4_Description_en; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_031,동작 재매핑의 안전 실패,P_SYS_CONTROL,KOC-0487,YES,FQA-119|FQA-304|FQA-307|FQA-371,YES,,NO
Physical,81,P_SYS_CONTROL_023,보조 로봇의 비동의 신체 개입,P_SYS_CONTROL,(유지),FINAL_QA_LANGUAGE_REFINEMENT,Reviewer explicitly confirmed retention. | FQA-120:독립 언어·용어 감사에서 확인된 문법·호응·전문용어 또는 한영 의미 불일치를 최소 수정하고 기존 L3와 위해 기제를 보존한다.,L4_Description_ko; L4_Description_en; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_032,보조 로봇의 비동의 신체 개입,P_SYS_CONTROL,KOC-0488,YES,FQA-120,YES,EOC-0302,YES
Physical,82,P_SYS_CONTROL_024,인지·추론 지연 급증,P_SYS_CONTROL,"General 영역으로 이동, 적합한 L3와 매핑할 것",L3_REASSIGN_APPLIED,Human review specifies only the destination L1 or multiple L3s; routed conservatively to G_Others/HD.,L1/L2/L3 hierarchy; L4_Title_ko; L4_Description_ko; L4_Description_en; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_Others_095,인지·추론 지연의 급증,G_Others,KOC-0367,YES,,NO,EOC-0142,YES
Physical,83,P_SYS_CONTROL_025,로봇 오작동에 의한 물리적 상해,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_033,로봇 오작동에 의한 물리적 상해,P_SYS_CONTROL,,NO,,NO,,NO
Physical,84,P_SYS_CONTROL_026,조기 물체 해제,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_034,조기 물체 해제,P_SYS_CONTROL,,NO,,NO,,NO
Physical,85,P_SYS_CONTROL_027,친밀 공간 로봇의 프라이버시 침해적 정보 수집,P_SYS_CONTROL,(유지),FINAL_QA_REMAP_PER_REVIEW,Reviewer explicitly confirmed retention. | FQA-325:Two independent expert reviews confirmed that SRC-P-0037 directly matches the immutable G_INT_PRIV definition; any supplied wording narrows the card to that scope.,L1/L2/L3 hierarchy; L4_Description_en; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_INT_PRIV_025,친밀 공간 로봇의 프라이버시 침해적 정보 수집,G_INT_PRIV,,NO,FQA-325,YES,EOC-0303,YES
