L4_ID,L3_ID,L4_Title_ko,L4_Title_en,source_ev_id,source_risk_category,source_risk_subcategory,ref_title,ref_authors,ref_year,reference_type,doi,ref_url,direct_quote,quote_location,quote_word_count,source_quality_tier,semantic_similarity,combined_score,semantic_fit_method,metadata_verification,fulltext_verification,verification_status,accessed_at
G_SYS_OVERCONF_003,G_SYS_OVERCONF,AI 판단에 대한 인식론적 과의존,Epistemic overreliance on AI judgement,62.31.02,Impacts of AI (Societal Impacts) ,Overreliance on AI system undermining user autonomy,Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,"Over time, a user may develop unjustified trust in or dependence on the system, or rely on its advice for tasks outside the system’s …",MIT AI Risk Repository evidence row 62.31.02,24,B_IDENTIFIED_RESEARCH_PAPER,0.808134,0.776634,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_OVERCONF_004,G_SYS_OVERCONF,불확실 상황에서의 과도한 확신,Excessive confidence under uncertainty,59.21.00,Uncertainty concerns,,AI Hazard Management: A Framework for the Systematic Management of Root Causes for AI Risks,Schnitzer et al.,2024,Journal Article,https://doi.org/10.48550/arXiv.2310.16727,https://doi.org/10.1007/978-981-99-9836-4_27,AI systems should be able not only to return output for a given instance but also to provide a corresponding level of confidence.,MIT AI Risk Repository evidence row 59.21.00,23,A_PEER_REVIEWED,0.78338,0.736411,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_OVERCONF_006,G_SYS_OVERCONF,도덕적 불확실성 무시,Moral uncertainty neglect,20.02.03,AI Ethics ,Moral dilemmas ,The Dark Sides of Artificial Intelligence: An Integrated AI Governance Framework for Public Administration,"Wirtz, Weyerer & Sturm",2020,Journal Article,10.1080/01900692.2020.1749851,https://doi.org/10.1080/01900692.2020.1749851,"32), obeying rules at all cost, which in turn may also have negative effects and hinder the autonomy of the AI system.",MIT AI Risk Repository evidence row 20.02.03,22,A_PEER_REVIEWED,0.744918,0.687189,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_ACCESS_CONTROLLED,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_001,G_SYS_PERF,무관한 문맥에 의한 모델 성능 저하,Performance degradation from irrelevant context,62.19.08,Attacks on GPAIs/GPAI Failure Modes ,Models distracted by irrelevant context,Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,"… easily become distracted by irrelevant provided information (such as “context” in LLMs), leading to a significant decrease in their performance after introducing irrelevant information.",MIT AI Risk Repository evidence row 62.19.08,24,B_IDENTIFIED_RESEARCH_PAPER,0.838518,0.819003,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_002,G_SYS_PERF,지속 튜닝의 파국적 망각,Catastrophic forgetting under continual tuning,62.15.10,Model Development ,Fine-tuning related (Catastrophic forgetting due to continual instruction fine-tuning) ,Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,Catastrophic forgetting occurs when a model loses its ability to retain previously learned tasks (or factual information) after being trained on new ones.,MIT AI Risk Repository evidence row 62.15.10,23,B_IDENTIFIED_RESEARCH_PAPER,0.888246,0.899055,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_003,G_SYS_PERF,학습·운용 데이터 간 분포 이동,Dataset shift between training and runtime data,21.01.02,Data-level risk,Dataset shift,Towards risk-aware artificial intelligence and machine learning systems: An overview,Zhang et al.,2022,Journal Article,10.1016/j.dss.2022.113800,https://doi.org/10.1016/j.dss.2022.113800,[35] to characterize the situation where the training data and the testing data (or data in runtime) of an AI/ML model demonstrate different distributions …,MIT AI Risk Repository evidence row 21.01.02,24,A_PEER_REVIEWED,0.77972,0.773781,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_004,G_SYS_PERF,학습 데이터 주석 결함,Deficient training-data annotation,45.01.09,AI's inherent safety risks ,Risks from data (Risks of unregulated training data annotation),AI Safety Governance Framework,National Technical Committee 260 on Cybersecurity (TC260),2024,Report,,https://www.tc260.org.cn/upload/2024-09-09/1725849192841090989.pdf,"… data annotation, such as incomplete annotation guidelines, incapable annotators, and errors in annotation, can affect the accuracy, reliability, and effectiveness of models and algorithms.",MIT AI Risk Repository evidence row 45.01.09,24,A_OFFICIAL_REPORT,0.874825,0.866063,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_005,G_SYS_PERF,과적합 및 과소적합,Over- and underfitting,59.17.00,Over- and underfitting,,AI Hazard Management: A Framework for the Systematic Management of Root Causes for AI Risks,Schnitzer et al.,2024,Journal Article,https://doi.org/10.48550/arXiv.2310.16727,https://doi.org/10.1007/978-981-99-9836-4_27,Over- and underfitting describe the over or insufficient adaption of a model to training data.,MIT AI Risk Repository evidence row 59.17.00,15,A_PEER_REVIEWED,0.948952,0.930596,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_006,G_SYS_PERF,코너 케이스에서의 신뢰성 저하,Reduced reliability in corner cases,59.19.00,Unreliability in corner cases,,AI Hazard Management: A Framework for the Systematic Management of Root Causes for AI Risks,Schnitzer et al.,2024,Journal Article,https://doi.org/10.48550/arXiv.2310.16727,https://doi.org/10.1007/978-981-99-9836-4_27,"AI systems tend to show unreliable behavior when confronted with rare or ambiguous input data, also called corner cases.",MIT AI Risk Repository evidence row 59.19.00,19,A_PEER_REVIEWED,0.955083,0.940279,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_007,G_SYS_PERF,검증된 운용 범위 밖에서의 신뢰성·안전성 실패,Reliability and safety failure outside the validated operating envelope,14.04.00,Complexity of the Intended Task and Usage Environment,,Sources of Risk of AI Systems,Steimers & Schneider,2022,Journal Article,10.3390/ijerph19063641,https://doi.org/10.3390/ijerph19063641,"Therefore, complex environments can introduce risks with respect to the reliability and safety of an AI system",MIT AI Risk Repository evidence row 14.04.00,17,A_PEER_REVIEWED,0.79193,0.762443,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_ACCESS_CONTROLLED,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_008,G_SYS_PERF,분포 외 입력에 대한 고확신 오류,High-confidence errors on out-of-distribution inputs,21.01.03,Data-level risk,Out-of-domain data,Towards risk-aware artificial intelligence and machine learning systems: An overview,Zhang et al.,2022,Journal Article,10.1016/j.dss.2022.113800,https://doi.org/10.1016/j.dss.2022.113800,"… input data, it is highly probable that the trained AI/ML model will make erroneous predictions with high confidence for many instances of model inputs.",MIT AI Risk Repository evidence row 21.01.03,24,A_PEER_REVIEWED,0.686294,0.64141,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_009,G_SYS_PERF,이상 조건에서의 성능·견고성·복원력 실패,"Failure of performance, robustness, and resilience under adverse conditions",12.07.00,Performance & Robustness,,AI Risk Profiles: A Standards Proposal for Pre-Deployment AI Risk Disclosures,Sherman & Eisenberg,2023,Journal Article,10.1609/aaai.v38i21.30348,https://doi.org/10.1609/aaai.v38i21.30348,"The AI system's ability to fulfill its intended purpose and its resilience to perturbations, and unusual or adverse inputs.",MIT AI Risk Repository evidence row 12.07.00,19,A_PEER_REVIEWED,0.880957,0.868795,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_010,G_SYS_PERF,복잡한 신경망 모델의 내재적 견고성 부족,Intrinsic robustness weaknesses of complex neural models,45.01.03,AI's inherent safety risks ,Risks from models and algorithms (Risks of robustness),AI Safety Governance Framework,National Technical Committee 260 on Cybersecurity (TC260),2024,Report,,https://www.tc260.org.cn/upload/2024-09-09/1725849192841090989.pdf,"… non-linear and large in size, AI systems are susceptible to complex and changing operational environments or malicious interference and inductions, possibly leading to various …",MIT AI Risk Repository evidence row 45.01.03,24,A_OFFICIAL_REPORT,0.852093,0.847813,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_011,G_SYS_PERF,미세조정에 따른 모델 안전 성능 열화,Model safety-performance degradation from fine-tuning,62.15.09,Model Development ,Fine-tuning related (Degrading safety training due to benign fine-tuning) ,Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,"… be more likely to produce undesired or harmful outputs (as compared to the non-fine-tuned model), even if the fine-tuning was done with harmless and …",MIT AI Risk Repository evidence row 62.15.09,24,B_IDENTIFIED_RESEARCH_PAPER,0.887046,0.86069,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_012,G_SYS_PERF,비전문적 데이터 처리에 따른 성능·신뢰성 저하,Performance and reliability degradation from non-expert data handling,62.14.03,Model Development ,Data-related (Manipulation of data by non-domain experts),Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,Common manipulations applied on data in the context of AI models include defining the ground truth label and merging different data formats or sources.,MIT AI Risk Repository evidence row 62.14.03,24,B_IDENTIFIED_RESEARCH_PAPER,0.80501,0.755744,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_013,G_SYS_PERF,장기 작업의 단계 간 오차 누적,Cross-stage error accumulation in long tasks,14.04.00,Complexity of the Intended Task and Usage Environment,,Sources of Risk of AI Systems,Steimers & Schneider,2022,Journal Article,10.3390/ijerph19063641,https://doi.org/10.3390/ijerph19063641,"Therefore, complex environments can introduce risks with respect to the reliability and safety of an AI system",MIT AI Risk Repository evidence row 14.04.00,17,A_PEER_REVIEWED,0.681133,0.637984,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_ACCESS_CONTROLLED,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_014,G_SYS_PERF,부적절한 자동화 수준에 따른 신뢰성·안전성 저하,Reliability and safety degradation from an inappropriate level of automation,59.02.00,Inappropriate degree of automation,,AI Hazard Management: A Framework for the Systematic Management of Root Causes for AI Risks,Schnitzer et al.,2024,Journal Article,https://doi.org/10.48550/arXiv.2310.16727,https://doi.org/10.1007/978-981-99-9836-4_27,AI applications with a high degree of automation may exhibit unexpected behaviour and pose risks in terms of their reliability and safety.,MIT AI Risk Repository evidence row 59.02.00,22,A_PEER_REVIEWED,0.840187,0.82132,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_015,G_SYS_PERF,공공 공간 운용에서의 로봇 성능·접근성 실패,Robot performance and accessibility failure in public-space operation,58.07.12,Societal and Cultural ,Public service delivery deterioration ,"A Collaborative, Human-Centred Taxonomy of AI, Algorithmic, and Automation Harms",Abercrombie et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2407.01294,https://arxiv.org/abs/2407.01294,"Public service delivery deterioration - Poor performance of a public technology system due to malfunc- tion, over-use, under-staffing etc, resulting in individuals, groups, or …",MIT AI Risk Repository evidence row 58.07.12,24,B_IDENTIFIED_RESEARCH_PAPER,0.667198,0.642118,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_016,G_SYS_PERF,적대적 학습의 강건 과적합에 따른 물리 안전 성능 저하,Physical-safety performance degradation from robust overfitting in adversarial training,62.15.00,Model Development ,Training-related (Robust overfitting in adversarial training),Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,"Adversarial training can be affected by robust overfitting, where the model’s robustness on test data decreases during further training, particularly after the learning rate …",MIT AI Risk Repository evidence row 62.15.00,24,B_IDENTIFIED_RESEARCH_PAPER,0.802959,0.78,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_017,G_SYS_PERF,센서 드리프트에 의한 배포 시스템 성능 저하,Deployed-system degradation from sensor and distribution drift,62.30.04,Impacts of AI (Physical) ,AI Systems interacting with brittle environments,Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,Deployed AI systems can rely on physical sensors and data sources that may exhibit hardware drift and thus data distribution drift over time.,MIT AI Risk Repository evidence row 62.30.04,23,B_IDENTIFIED_RESEARCH_PAPER,0.824076,0.808971,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_018,G_SYS_PERF,미세조정 후 예기치 않은 역량 변화에 따른 신뢰성 저하,Reliability degradation from unexpected capability changes after fine-tuning,62.15.09,Model Development ,Fine-tuning related (Degrading safety training due to benign fine-tuning) ,Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,"… be more likely to produce undesired or harmful outputs (as compared to the non-fine-tuned model), even if the fine-tuning was done with harmless and …",MIT AI Risk Repository evidence row 62.15.09,24,B_IDENTIFIED_RESEARCH_PAPER,0.804332,0.764816,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_019,G_SYS_PERF,연산·전력 용량 계획 결함에 따른 성능·서비스 신뢰성 저하,Performance and service-reliability degradation from inadequate compute and power capacity planning,59.03.00,Inadequate planning of performance requirements,,AI Hazard Management: A Framework for the Systematic Management of Root Causes for AI Risks,Schnitzer et al.,2024,Journal Article,https://doi.org/10.48550/arXiv.2310.16727,https://doi.org/10.1007/978-981-99-9836-4_27,"Hereby, an important aspect is that chosen performance metrics are meaningful for presenting the intended functionality.",MIT AI Risk Repository evidence row 59.03.00,16,A_PEER_REVIEWED,0.77623,0.767309,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
G_SYS_PERF_020,G_SYS_PERF,인지·추론 지연 급증에 따른 안전 대응 실패,Safety-response failure from spikes in perception and inference latency,62.04.04,Dimension - Technical Attributes (AI inadequacy - technical failure) ,Supervised/unsupervised AI (AI training performance related - Reliability) ,Risk Sources and Risk Management Measures in Support of Standards for General-Purpose AI Systems,Gipiškis et al.,2024,Research Paper (Preprint),https://doi.org/10.48550/arXiv.2410.23472,https://arxiv.org/abs/2410.23472,"As above, there are broadly two dimensions of technical failure modes: quality of data or input signal, and training performance.",MIT AI Risk Repository evidence row 62.04.04,20,B_IDENTIFIED_RESEARCH_PAPER,0.692721,0.662982,BM25_12_CANDIDATES+BGE_M3_RERANK,MIT_RISK_REPOSITORY_SOURCE_METADATA,DIRECT_EXCERPT_IN_SOURCE_EVIDENCE_ROW,PASS_LIVE,2026-09-01T09:10:43.817023+00:00
