Round4_Row_ID,Source_File,Source_Row_Number,Domain_Before,L4_ID_Before,L4_Title_ko_Before,Human_Review_Round4_Comment,휴먼검수 4차 반영결과,Review_State,Interpreted_Intent,Action,Final_Disposition,L4_ID_After,Domain_After,L2_ID_After,L3_ID_After,Reviewer_A,Reviewer_B,Adjudication,Lineage_Status
HR4-R0537,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,46,Agentic,A_SYS_TRACE_001,자율 에이전트 책임성 구현 공백,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_TRACE_001,Agentic,A_SYS,A_SYS_TRACE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0538,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,47,Agentic,A_SYS_TRACE_002,자율 시스템 피해에 대한 책임·배상 공백,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_TRACE_002,Agentic,A_SYS,A_SYS_TRACE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0539,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,48,Agentic,A_SYS_TRACE_003,위험 발생 원인 귀인 실패,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_SYS_TRACE_003,Agentic,A_SYS,A_SYS_TRACE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0540,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,49,Agentic,A_INT_CASCADE_001,다중 에이전트 상전이에 의한 급격한 성능 붕괴,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_CASCADE_001,Agentic,A_INT,A_INT_CASCADE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0541,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,50,Agentic,A_INT_CASCADE_003,혼돈적 다중 에이전트 동역학,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_CASCADE_003,Agentic,A_INT,A_INT_CASCADE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0542,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,51,Agentic,A_INT_CASCADE_004,에이전트 상호작용의 불안정화 피드백 루프,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_CASCADE_004,Agentic,A_INT,A_INT_CASCADE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0543,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,52,Agentic,A_INT_CASCADE_005,금융 시스템 불안정,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_CASCADE_005,Agentic,A_INT,A_INT_CASCADE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0544,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,53,Agentic,A_INT_CASCADE_006,다중 에이전트 시스템 실패와 연쇄 오류 전파,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_CASCADE_006,Agentic,A_INT,A_INT_CASCADE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0545,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,54,Agentic,A_INT_CASCADE_007,다중 에이전트 학습의 비수렴 순환,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_CASCADE_007,Agentic,A_INT,A_INT_CASCADE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0546,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,55,Agentic,A_INT_CASCADE_008,분산 에이전트 군집을 이용한 자원 고갈 공격,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_CASCADE_008,Agentic,A_INT,A_INT_CASCADE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0547,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,56,Agentic,A_INT_CASCADE_009,양의 피드백에 따른 통제 불가능한 연쇄 과정,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_CASCADE_009,Agentic,A_INT,A_INT_CASCADE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0548,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,57,Agentic,A_INT_COORD_001,다중 에이전트의 협조 실패에 따른 집단적 피해,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_COORD_001,Agentic,A_INT,A_INT_COORD,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0549,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,58,Agentic,A_INT_COORD_002,다른 에이전트의 전략적 행위 미반영에 따른 집단적 손실,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_COORD_002,Agentic,A_INT,A_INT_COORD,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0550,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,59,Agentic,A_INT_COORD_003,다중 에이전트 환경 변화에 따른 협조 실패,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_COORD_003,Agentic,A_INT,A_INT_COORD,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0551,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,60,Agentic,A_INT_COORD_004,전략 비양립에 따른 조정 실패,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_COORD_004,Agentic,A_INT,A_INT_COORD,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0552,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,61,Agentic,A_INT_COORD_005,상호작용 이력 부재에 따른 조정 실패,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_COORD_005,Agentic,A_INT,A_INT_COORD,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0553,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,62,Agentic,A_INT_CONFLICT_001,선택 압력에 의한 유해 균형으로의 적응 가속,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_CONFLICT_001,Agentic,A_INT,A_INT_CONFLICT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0554,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,63,Agentic,A_INT_CONFLICT_002,AI 에이전트 간 협상 실패,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_CONFLICT_002,Agentic,A_INT,A_INT_CONFLICT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0555,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,64,Agentic,A_INT_CONFLICT_003,경쟁적 다중 에이전트 훈련의 갈등 유발 성향 선택,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_CONFLICT_003,Agentic,A_INT,A_INT_CONFLICT,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0556,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,65,Agentic,A_INT_COLLUSION_001,AI 에이전트 간 창발적 공모,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_COLLUSION_001,Agentic,A_INT,A_INT_COLLUSION,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0557,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,66,Agentic,A_INT_COLLUSION_002,감시 회피형 은밀 통신에 의한 다중 에이전트 공모,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_COLLUSION_002,Agentic,A_INT,A_INT_COLLUSION,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0558,L4_Agentic_Human_Review_Round4_KTSPACE_937205808_20260901.csv,67,Agentic,A_INT_COLLUSION_003,다중 에이전트 역량 결합에 의한 안전장치 우회,,4차 휴먼검수 의견 미입력: 승인 또는 현행 유지로 간주하지 않고 이번 반영 대상에서 제외하였다.,NO_REVIEW_VALUE,No Round4 review value was recorded.,NO_CHANGE,EXCLUDED_FROM_ROUND4_APPROVAL,A_INT_COLLUSION_003,Agentic,A_INT,A_INT_COLLUSION,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0559,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,2,Physical,P_SYS_STATE_003,접촉 집약적 조작에서의 힘 감지 실패,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_STATE_003,Physical,P_SYS,P_SYS_STATE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0560,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,3,Physical,P_SYS_STATE_004,안전 임계 물리 상태 감지 지연,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_STATE_004,Physical,P_SYS,P_SYS_STATE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0561,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,4,Physical,P_SYS_STATE_006,위치 추정 누적 오차,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_STATE_006,Physical,P_SYS,P_SYS_STATE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0562,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,5,Physical,P_SYS_STATE_007,잠재 상태 압축에 따른 안전 임계 정보 손실,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_STATE_007,Physical,P_SYS,P_SYS_STATE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0563,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,6,Physical,P_SYS_STATE_008,다중 센서 융합 상충,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_STATE_008,Physical,P_SYS,P_SYS_STATE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0564,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,7,Physical,P_SYS_STATE_009,가림에 의한 충돌,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_STATE_009,Physical,P_SYS,P_SYS_STATE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0565,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,8,Physical,P_SYS_STATE_011,물리 상태 추정 데이터의 합성-실세계 괴리,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_STATE_011,Physical,P_SYS,P_SYS_STATE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0566,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,9,Physical,P_SYS_CONTROL_001,알고리즘 설계 실패,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_001,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0567,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,10,Physical,P_SYS_CONTROL_002,상위 안전 지시의 해석 불명확,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_002,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0568,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,11,Physical,P_SYS_CONTROL_003,제어 판단·제어권 전환 실패에 따른 자율주행 충돌,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_003,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0569,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,12,Physical,P_SYS_CONTROL_006,명령의 구현체별 하드웨어 한계 초과,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_006,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0570,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,13,Physical,P_SYS_CONTROL_007,통신 단절 및 제어 링크 손실,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_007,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0571,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,14,Physical,P_SYS_CONTROL_012,피지컬 AI 시스템 설계 단계 명세 오류,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_012,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0572,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,15,Physical,P_SYS_CONTROL_013,물리적 운용 환경의 분포 이동,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_013,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0573,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,16,Physical,P_SYS_CONTROL_015,엔드 이펙터 속도 초과,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_015,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0574,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,17,Physical,P_SYS_CONTROL_016,위험 지시 거부 실패,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_016,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0575,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,18,Physical,P_SYS_CONTROL_017,물리적 위험에 대한 적시 대응 실패,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_017,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0576,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,19,Physical,P_SYS_CONTROL_018,정밀 운동 제어 불안정성,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_018,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0577,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,20,Physical,P_SYS_CONTROL_019,금지 대상 충돌,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_019,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0578,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,21,Physical,P_SYS_CONTROL_022,언어·행동 출력 불일치에 따른 유해 물리적 행동,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_022,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0579,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,22,Physical,P_SYS_CONTROL_023,장면 변화 시 인간 행동 모방 실패,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_023,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0580,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,23,Physical,P_SYS_CONTROL_024,휴머노이드 힘 한계 초과,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_024,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0581,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,24,Physical,P_SYS_CONTROL_025,의도·어포던스 오해에 따른 휴머노이드 모방 제어 실패,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_025,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0582,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,25,Physical,P_SYS_CONTROL_026,휴머노이드 보행·조작 안정성 실패,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_026,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0583,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,26,Physical,P_SYS_CONTROL_027,휴머노이드 보행 속도 초과,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_027,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0584,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,27,Physical,P_SYS_CONTROL_030,부상 심각도 오분류,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_030,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0585,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,28,Physical,P_SYS_CONTROL_033,동작 재매핑의 안전 실패,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_033,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0586,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,29,Physical,P_SYS_CONTROL_034,네트워크 분리와 군집 비동기화,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_034,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0587,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,30,Physical,P_SYS_CONTROL_037,산업 공정에서의 피지컬 AI 제어 실패,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_037,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0588,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,31,Physical,P_SYS_CONTROL_038,로봇 오작동에 의한 물리적 상해,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_038,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0589,L4_Physical_Human_Review_Round4_KTSPACE_938216713_20260901.csv,32,Physical,P_SYS_CONTROL_040,실시간 지연 및 동기화 실패,stay,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,P_SYS_CONTROL_040,Physical,P_SYS,P_SYS_CONTROL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
