Source_Domain,Source_Row_Number,L4_ID_Before,L4_Title_ko_Before,L3_ID_Before,Human_Review_Comment,Decision,Decision_Rationale,Changed_Fields,Destination_Domain,L4_ID_After,L4_Title_ko_After,L3_ID_After
Physical,46,P_Others_017,휴머노이드 보행·조작 안정성 실패,P_Others,L3 안전하지 않은 물리 제어 구동으로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_SYS_CONTROL.,L1/L2/L3 hierarchy; HD_Reason; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_010,휴머노이드 보행·조작 안정성 실패,P_SYS_CONTROL
Physical,47,P_Others_018,휴머노이드 보행 속도 초과,P_Others,L3 안전하지 않은 물리 제어 구동으로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_SYS_CONTROL.,L1/L2/L3 hierarchy; HD_Reason; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_011,휴머노이드 보행 속도 초과,P_SYS_CONTROL
Physical,48,P_Others_019,부상 심각도 오분류,P_Others,L3 안전하지 않은 물리 제어 구동으로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_SYS_CONTROL.,L1/L2/L3 hierarchy; HD_Reason; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_012,부상 심각도 오분류,P_SYS_CONTROL
Physical,49,P_Others_020,가정 공간·취약 사용자 시나리오 누락,P_Others,L3 인간-로봇 물리 안전 실패로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_INT_SAFETY.,L1/L2/L3 hierarchy; HD_Reason; Mapping evidence; L4_ID,Physical,P_INT_SAFETY_016,가정 공간·취약 사용자 시나리오 누락,P_INT_SAFETY
Physical,50,P_Others_021,개인 돌봄 로봇 준수 기준 부재,P_Others,L3 안전하지 않은 물리 제어 구동으로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_SYS_CONTROL.,L1/L2/L3 hierarchy; HD_Reason; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_013,개인 돌봄 로봇 준수 기준 부재,P_SYS_CONTROL
Physical,51,P_Others_022,가정 작업 벤치마크의 희귀 조건 조합 누락,P_Others,L3 인간-로봇 물리 안전 실패로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_INT_SAFETY.,L1/L2/L3 hierarchy; HD_Reason; Mapping evidence; L4_ID,Physical,P_INT_SAFETY_017,가정 작업 벤치마크의 희귀 조건 조합 누락,P_INT_SAFETY
Physical,52,P_Others_023,로봇 레드팀의 공격·상호작용 시나리오 누락,P_Others,L3 인간-로봇 물리 안전 실패로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_INT_SAFETY.,L1/L2/L3 hierarchy; HD_Reason; Mapping evidence; L4_ID,Physical,P_INT_SAFETY_018,로봇 레드팀의 공격·상호작용 시나리오 누락,P_INT_SAFETY
Physical,53,P_Others_024,시연 학습의 안전 맥락 누락,P_Others,L3 인간-로봇 물리 안전 실패로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_INT_SAFETY.,L1/L2/L3 hierarchy; HD_Reason; Mapping evidence; L4_ID,Physical,P_INT_SAFETY_019,시연 학습의 안전 맥락 누락,P_INT_SAFETY
Physical,54,P_Others_025,네트워크 분리와 군집 비동기화,P_Others,L3 안전하지 않은 물리 제어 구동으로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_SYS_CONTROL.,L1/L2/L3 hierarchy; HD_Reason; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_014,네트워크 분리와 군집 비동기화,P_SYS_CONTROL
Physical,55,P_Others_026,공공 공간 통행 방해·접근성 배제,P_Others,L3 인간-로봇 물리 안전 실패로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_INT_SAFETY.,L1/L2/L3 hierarchy; HD_Reason; Mapping evidence; L4_ID,Physical,P_INT_SAFETY_020,공공 공간 통행 방해·접근성 배제,P_INT_SAFETY
Physical,56,P_Others_027,물리적 안전을 우회하는 보상 과적합,P_Others,L3 안전하지 않은 물리 제어 구동으로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_SYS_CONTROL.,L1/L2/L3 hierarchy; HD_Reason; Mapping evidence; L4_ID,Physical,P_SYS_CONTROL_015,물리적 안전을 우회하는 보상 과적합,P_SYS_CONTROL
Physical,57,P_Others_028,시뮬레이션-실세계 전이·검증 실패,P_Others,L3 인간-로봇 물리 안전 실패로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_INT_SAFETY.,L1/L2/L3 hierarchy; HD_Reason; Mapping evidence; L4_ID,Physical,P_INT_SAFETY_021,시뮬레이션-실세계 전이·검증 실패,P_INT_SAFETY
Physical,58,P_Others_029,피지컬 AI 기반 직장 감시,P_Others,L3 인간-로봇 물리 안전 실패로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_INT_SAFETY.,L1/L2/L3 hierarchy; HD_Reason; Mapping evidence; L4_ID,Physical,P_INT_SAFETY_022,피지컬 AI 기반 직장 감시,P_INT_SAFETY
Physical,59,P_SYS_CONTROL_001,감각 교란 기반 비안전 행동,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_016,감각 교란 기반 비안전 행동,P_SYS_CONTROL
Physical,60,P_SYS_CONTROL_002,알고리즘 설계 실패,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_017,알고리즘 설계 실패,P_SYS_CONTROL
Physical,61,P_SYS_CONTROL_003,제어 판단·제어권 전환 실패에 따른 자동주행 충돌,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_018,제어 판단·제어권 전환 실패에 따른 자동주행 충돌,P_SYS_CONTROL
Physical,62,P_SYS_CONTROL_004,자율 로봇의 물리적 침입·절도,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_019,자율 로봇의 물리적 침입·절도,P_SYS_CONTROL
Physical,63,P_SYS_CONTROL_005,백도어 트리거에 의한 위험 로봇 행동,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_020,백도어 트리거에 의한 위험 로봇 행동,P_SYS_CONTROL
Physical,64,P_SYS_CONTROL_006,아동의 과신·모방에 따른 위험한 로봇 상호작용,P_SYS_CONTROL,L3 인간-로봇 물리 안전 실패로 분류,L3_REASSIGN_APPLIED,Explicit human-review transfer to P_INT_SAFETY.,L1/L2/L3 hierarchy; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,Physical,P_INT_SAFETY_023,아동의 과신·모방에 따른 위험한 로봇 상호작용,P_INT_SAFETY
Physical,65,P_SYS_CONTROL_007,통신 단절 및 제어 링크 손실,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_021,통신 단절 및 제어 링크 손실,P_SYS_CONTROL
Physical,66,P_SYS_CONTROL_008,제어 루프 데드라인 미달,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_022,제어 루프 데드라인 미달,P_SYS_CONTROL
Physical,67,P_SYS_CONTROL_009,구현체 간 행동 공간 불일치,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_023,구현체 간 행동 공간 불일치,P_SYS_CONTROL
Physical,68,P_SYS_CONTROL_010,정밀 휴머노이드 접촉력,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_024,정밀 휴머노이드 접촉력,P_SYS_CONTROL
Physical,69,P_SYS_CONTROL_011,전환 지원 없는 물리 노동 대체,P_SYS_CONTROL,"General 영역으로 이동, 적합한 L3와 매핑할 것",L3_REASSIGN_APPLIED,Human review specifies only the destination L1 or multiple L3s; routed conservatively to G_Others/HD.,L1/L2/L3 hierarchy; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_Others_143,전환 지원 없는 물리 노동 대체,G_Others
Physical,70,P_SYS_CONTROL_012,엔드 이펙터 속도 초과,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_025,엔드 이펙터 속도 초과,P_SYS_CONTROL
Physical,71,P_SYS_CONTROL_013,정밀 운동 제어 불안정성,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_026,정밀 운동 제어 불안정성,P_SYS_CONTROL
Physical,72,P_SYS_CONTROL_014,금지 대상 충돌,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_027,금지 대상 충돌,P_SYS_CONTROL
Physical,73,P_SYS_CONTROL_015,파지력 상해,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_028,파지력 상해,P_SYS_CONTROL
Physical,74,P_SYS_CONTROL_016,그리퍼 형상·유형 제약 위반,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_029,그리퍼 형상·유형 제약 위반,P_SYS_CONTROL
Physical,75,P_SYS_CONTROL_017,언어·행동 출력 불일치에 따른 유해 물리 행동,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_030,언어·행동 출력 불일치에 따른 유해 물리 행동,P_SYS_CONTROL
Physical,76,P_SYS_CONTROL_018,휴머노이드 힘 한계 초과,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_031,휴머노이드 힘 한계 초과,P_SYS_CONTROL
Physical,77,P_SYS_CONTROL_019,의도·어포던스 오해에 따른 휴머노이드 모방 제어 실패,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_032,의도·어포던스 오해에 따른 휴머노이드 모방 제어 실패,P_SYS_CONTROL
Physical,78,P_SYS_CONTROL_020,부실 설계 지능 시스템에 의한 상해,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_033,부실 설계 지능 시스템에 의한 상해,P_SYS_CONTROL
Physical,79,P_SYS_CONTROL_021,로봇 거버넌스 명세의 안전 규칙 누락,P_SYS_CONTROL,"General 영역으로 이동, 적합한 L3와 매핑할 것",L3_REASSIGN_APPLIED,Human review specifies only the destination L1 or multiple L3s; routed conservatively to G_Others/HD.,L1/L2/L3 hierarchy; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_Others_144,로봇 거버넌스 명세의 안전 규칙 누락,G_Others
Physical,80,P_SYS_CONTROL_022,모션 리타겟팅 안전 실패,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_034,모션 리타겟팅 안전 실패,P_SYS_CONTROL
Physical,81,P_SYS_CONTROL_023,보조 로봇의 비동의 신체 개입,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_035,보조 로봇의 비동의 신체 개입,P_SYS_CONTROL
Physical,82,P_SYS_CONTROL_024,인지·추론 지연 급증,P_SYS_CONTROL,"General 영역으로 이동, 적합한 L3와 매핑할 것",L3_REASSIGN_APPLIED,Human review specifies only the destination L1 or multiple L3s; routed conservatively to G_Others/HD.,L1/L2/L3 hierarchy; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_Others_145,인지·추론 지연 급증,G_Others
Physical,83,P_SYS_CONTROL_025,로봇 오작동에 의한 물리적 상해,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_036,로봇 오작동에 의한 물리적 상해,P_SYS_CONTROL
Physical,84,P_SYS_CONTROL_026,조기 물체 해제,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_037,조기 물체 해제,P_SYS_CONTROL
Physical,85,P_SYS_CONTROL_027,친밀 공간 로봇의 프라이버시 침해적 정보 수집,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_038,친밀 공간 로봇의 프라이버시 침해적 정보 수집,P_SYS_CONTROL
Physical,86,P_SYS_CONTROL_028,실시간 지연 및 동기화 실패,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_039,실시간 지연 및 동기화 실패,P_SYS_CONTROL
Physical,87,P_SYS_CONTROL_029,안전 제어 지연,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_040,안전 제어 지연,P_SYS_CONTROL
Physical,88,P_SYS_CONTROL_030,취약 사용자 특성에 맞지 않는 안전 한계,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_041,취약 사용자 특성에 맞지 않는 안전 한계,P_SYS_CONTROL
Physical,89,P_SYS_CONTROL_031,원격조작 휴머노이드 안전 재정의 실패,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_042,원격조작 휴머노이드 안전 재정의 실패,P_SYS_CONTROL
Physical,90,P_SYS_CONTROL_032,부하 시 열·전력 쓰로틀링,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_043,부하 시 열·전력 쓰로틀링,P_SYS_CONTROL
Physical,91,P_SYS_CONTROL_033,사고 전 위험 완화 책임 미지정,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_044,사고 전 위험 완화 책임 미지정,P_SYS_CONTROL
Physical,92,P_SYS_CONTROL_034,가정 조작의 단계별 오차 미수정,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_045,가정 조작의 단계별 오차 미수정,P_SYS_CONTROL
Physical,93,P_SYS_CONTROL_035,오픈월드 휴머노이드 조작의 과소대표,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_046,오픈월드 휴머노이드 조작의 과소대표,P_SYS_CONTROL
Physical,94,P_SYS_CONTROL_036,이동형 로봇 감시를 통한 일방적 작업장 통제,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_047,이동형 로봇 감시를 통한 일방적 작업장 통제,P_SYS_CONTROL
Physical,95,P_SYS_CONTROL_037,원격 조작 시연에서 학습된 안전하지 않은 가정,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_048,원격 조작 시연에서 학습된 안전하지 않은 가정,P_SYS_CONTROL
Physical,96,P_SYS_CONTROL_038,이동형 양팔 로봇의 안전하지 않은 조작,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_049,이동형 양팔 로봇의 안전하지 않은 조작,P_SYS_CONTROL
Physical,97,P_SYS_CONTROL_039,위험한 로봇 작업계획에 따른 물리 제어 실패,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_050,위험한 로봇 작업계획에 따른 물리 제어 실패,P_SYS_CONTROL
Physical,98,P_SYS_CONTROL_040,로봇 형태 간 기술의 안전하지 않은 전이,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_051,로봇 형태 간 기술의 안전하지 않은 전이,P_SYS_CONTROL
Physical,99,P_SYS_CONTROL_041,비안전 궤적 생성,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_052,비안전 궤적 생성,P_SYS_CONTROL
Physical,100,P_SYS_CONTROL_042,배포 조건 간 휴머노이드 행동 불안정,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_053,배포 조건 간 휴머노이드 행동 불안정,P_SYS_CONTROL
Physical,101,P_SYS_CONTROL_043,VLA 조작 제약 위반,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_054,VLA 조작 제약 위반,P_SYS_CONTROL
Physical,102,P_SYS_CONTROL_044,제로샷 시뮬레이션-현실 보행 불안정,P_SYS_CONTROL,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_CONTROL_055,제로샷 시뮬레이션-현실 보행 불안정,P_SYS_CONTROL
Physical,103,P_SYS_HARDWARE_001,환경 유발 결함 변이,P_SYS_HARDWARE,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_HARDWARE_002,환경 유발 결함 변이,P_SYS_HARDWARE
Physical,104,P_SYS_HARDWARE_002,하드웨어 결함에 의한 실행 오류,P_SYS_HARDWARE,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_HARDWARE_003,하드웨어 결함에 의한 실행 오류,P_SYS_HARDWARE
Physical,105,P_SYS_HARDWARE_003,배포 후 변경에 대한 안전 재평가 실패,P_SYS_HARDWARE,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_HARDWARE_004,배포 후 변경에 대한 안전 재평가 실패,P_SYS_HARDWARE
Physical,106,P_SYS_HARDWARE_004,온디바이스 연산·메모리 고갈,P_SYS_HARDWARE,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_HARDWARE_005,온디바이스 연산·메모리 고갈,P_SYS_HARDWARE
Physical,107,P_SYS_HARDWARE_005,무해 미세조정에 의한 안전성 열화,P_SYS_HARDWARE,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_HARDWARE_006,무해 미세조정에 의한 안전성 열화,P_SYS_HARDWARE
Physical,108,P_SYS_STATE_001,악천후 인지 실패,P_SYS_STATE,(jw) 제거,DELETE_APPLIED,Explicit second-round reviewer deletion request.,Deleted,Deleted,,,
Physical,109,P_SYS_STATE_002,장기 계획의 월드모델 상태 예측 오차 누적,P_SYS_STATE,(유지),USER_DIRECTED_MERGE_REPRESENTATIVE,User approved merge proposal 1; both cards describe compounding world-model prediction error over long-horizon planning and divergence from actual contact and motion dynamics.,L4_Title_ko; L4_Description_ko; L4_Description_en; Mapping_Method; HD_Reason; Source_L4_IDs; Mapping evidence,Physical,P_SYS_STATE_002,장기 계획에서 월드 모델의 상태 예측 오차 누적,P_SYS_STATE
Physical,110,P_SYS_STATE_003,접촉 조작 힘 감지 실패,P_SYS_STATE,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,,Physical,P_SYS_STATE_003,접촉 조작 힘 감지 실패,P_SYS_STATE
Physical,111,P_SYS_STATE_004,피지컬 AI 사고 보고·조사 미흡,P_SYS_STATE,"General 영역으로 이동, 적합한 L3와 매핑할 것",L3_REASSIGN_APPLIED,Human review specifies only the destination L1 or multiple L3s; routed conservatively to G_Others/HD.,L1/L2/L3 hierarchy; Mapping_Method; HD_Reason; Mapping evidence; L4_ID,General,G_Others_146,피지컬 AI 사고 보고·조사 미흡,G_Others
Physical,112,P_SYS_STATE_005,가정 내 위험 상태 감지 지연,P_SYS_STATE,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_STATE_004,가정 내 위험 상태 감지 지연,P_SYS_STATE
Physical,113,P_SYS_STATE_006,분포 이탈 입력에서의 월드모델 오출력 악용,P_SYS_STATE,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_STATE_005,분포 이탈 입력에서의 월드모델 오출력 악용,P_SYS_STATE
Physical,114,P_SYS_STATE_007,피지컬 AI의 사적 공간 침해와 지속적 민감정보 수집,P_SYS_STATE,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_STATE_006,피지컬 AI의 사적 공간 침해와 지속적 민감정보 수집,P_SYS_STATE
Physical,115,P_SYS_STATE_008,위치 추정 누적 오차,P_SYS_STATE,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_STATE_007,위치 추정 누적 오차,P_SYS_STATE
Physical,116,P_SYS_STATE_009,잠재 상태 압축에 따른 안전 임계 정보 손실,P_SYS_STATE,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_STATE_008,잠재 상태 압축에 따른 안전 임계 정보 손실,P_SYS_STATE
Physical,117,P_SYS_STATE_010,다중 센서 융합 상충,P_SYS_STATE,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_STATE_009,다중 센서 융합 상충,P_SYS_STATE
Physical,118,P_SYS_STATE_011,가림에 의한 충돌,P_SYS_STATE,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_STATE_010,가림에 의한 충돌,P_SYS_STATE
Physical,119,P_SYS_STATE_012,적대적 학습의 강건 과적합,P_SYS_STATE,(유지),KEEP_CONFIRMED,Reviewer explicitly confirmed retention.,L4_ID,Physical,P_SYS_STATE_011,적대적 학습의 강건 과적합,P_SYS_STATE
