source_row_id,source_domain,source_l4_id,title_ko,title_en,keyword_1_ko,keyword_2_ko,keyword_3_ko,keyword_1_en,keyword_2_en,keyword_3_en,keyword_top_l3_id,keyword_support_score,keyword_semantic_score,keyword_prior,mapped_l3_id,mapping_method,keyword_evidence
SRC-A-0022,Agentic,RAI4-0005,위험 소스 귀인 실패,Risk-source attribution failure,위험 소스 귀인 실패,재식별,경계 비롯 식별,Risk-source attribution failure,analysis fails identify,originates model memory,A_SYS_SELFCOR,0.3,0.584047,0.02808,A_SYS_SELFCOR,EM,A_INT_COORD=0.300|A_INT_CASCADE=0.300|A_SYS_SELFCOR=0.300
SRC-A-0025,Agentic,RAI4-0024,에이전트 위험 인식 실패,Agent risk-awareness failure,에이전트 위험 인식 실패,재식별,행위 기록,Agent risk-awareness failure,record even contextually,multi-turn interaction record,A_SYS_SELFCOR,0.3,0.626176,0.030474,A_SYS_SELFCOR,EM,A_INT_COORD=0.300|A_INT_CASCADE=0.300|A_SYS_SELFCOR=0.300
SRC-A-0034,Agentic,RAI4-0011,에이전트 메모리·컨텍스트 오염,Agent memory and context poisoning,에이전트 메모리·컨텍스트 오염,행위 기록,세션 요약 임베딩,Agent memory and context poisoning,contextual state long-term,embeddings rag entries,A_SYS_DECEPT,0.0,0.495057,0.011397,A_SYS_DECEPT,EM,A_SYS_TRACE=0.100
SRC-A-0039,Agentic,RAI4-1063,인지 편향 악용에 의한 기만,Deception by exploiting cognitive biases,인지 편향 악용에 의한 기만,대화 인지 편향,인지 편향 유발,Deception by exploiting cognitive biases,commonly display conversation,display conversation deceiving,A_SYS_DECEPT,0.3,0.584896,0.031091,A_SYS_DECEPT,EM,A_SYS_DECEPT=0.300
SRC-A-0041,Agentic,RAI4-1647,어포던스 부여에 의한 에이전트 실패 영향 확대,Amplified failure impact from affordances granted to LLM-agents,어포던스 부여에 의한 에이전트 실패 영향 확대,제작 어포던스 llm,탐색 물리 객체,Amplified failure impact from affordances granted to LLM-agents,browsing web manipulating,increase impact area,A_SYS_SELFCOR,0.3,0.548192,0.024521,A_Others,HD,A_INT_COORD=0.300|A_INT_CASCADE=0.300|A_SYS_SELFCOR=0.300
SRC-A-0043,Agentic,RAI4-0294,원격 조작 지연 및 불안정성,Teleoperation latency and instability,원격 조작 지연 및 불안정성,링크 변동 지연,변동 지연 루프,Teleoperation latency and instability,latency teleoperation link,teleoperation link destabilizes,A_INT_CASCADE,0.3,0.602824,0.039407,A_INT_CASCADE,EM,A_INT_CASCADE=0.300
SRC-A-0044,Agentic,RAI4-0561,혼돈적 다중 에이전트 동역학,Chaotic multi-agent dynamics,혼돈적 다중 에이전트 동역학,극도 민감 혼돈,민감 혼돈 동역학,Chaotic multi-agent dynamics,inherently unpredictable highly,setups become norm,A_INT_CASCADE,0.0,0.55017,0.010877,A_INT_CASCADE,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-A-0045,Agentic,RAI4-0567,다중 에이전트 학습의 비수렴 순환,Non-convergent cyclic dynamics in multi-agent learning,다중 에이전트 학습의 비수렴 순환,규칙 혼합 동기,정책 수렴 보장,Non-convergent cyclic dynamics in multi-agent learning,cycles non-convergence mixed-motive,subverting expected desirable,A_SYS_GOAL,0.0,0.588336,0.017857,A_Others,HD,NO_DIRECT_LEXICAL_SUPPORT
SRC-A-0046,Agentic,RAI4-0574,다중 에이전트 환경 변화에 따른 협조 실패,Coordination failure under multi-agent distribution shift,다중 에이전트 환경 변화에 따른 협조 실패,적응 변화 배포,변화 배포 환경,Coordination failure under multi-agent distribution shift,intending cooperate cannot,collectively poor outcomes,A_INT_COORD,0.5,0.712357,0.349756,A_INT_COORD,EM,A_INT_COORD=0.500|A_INT_CASCADE=0.300|A_SYS_SELFCOR=0.300
SRC-A-0047,Agentic,RAI4-0579,에이전트 상호작용의 불안정화 피드백 루프,Destabilizing feedback loops among interacting agents,에이전트 상호작용의 불안정화 피드백 루프,충돌,군사 충돌 생태,Destabilizing feedback loops among interacting agents,conflicts ecological disasters,crashes military conflicts,A_INT_CASCADE,0.1,0.640041,0.024327,A_INT_CASCADE,EM,A_INT_CONFLICT=0.300|A_INT_CASCADE=0.100
SRC-A-0048,Agentic,RAI4-1574,다중에이전트 상전이에 의한 급격한 성능 붕괴,Abrupt performance collapse from phase transitions in multi-agent systems,다중에이전트 상전이에 의한 급격한 성능 붕괴,결과 불안정,투입 분포 변화,Abrupt performance collapse from phase transitions in multi-agent systems,severe performance degradation,trigger phase transitions,A_INT_CASCADE,0.1,0.576944,0.01872,A_INT_CASCADE,EM,A_INT_CASCADE=0.100
SRC-A-0049,Agentic,RAI4-0040,벤치마크 안전 순위 불일치,Benchmark safety ranking inconsistency,벤치마크 안전 순위 불일치,벤치마크 평가 절차,순위 산출,Benchmark safety ranking inconsistency,operationalize evaluation procedures,evaluation procedures differently,A_SYS_GOAL,0.1,0.500511,0.015519,A_INT_CONFLICT,EM,A_INT_CONFLICT=0.100|A_SYS_GOAL=0.100
SRC-A-0053,Agentic,RAI4-1432,단일 실패 지점,Single point of failure,단일 실패 지점,기술 우위 확보,기업 기술 우위,Single point of failure,company gain technical,gain technical edge,A_INT_CASCADE,0.3,0.49249,0.018,A_INT_COORD,EM,A_INT_COORD=0.300|A_INT_CASCADE=0.300|A_SYS_SELFCOR=0.300
SRC-A-0054,Agentic,RAI4-1436,시장 독점,Market monopolisation,시장 독점,시장 지배력,진입 장벽 조성,Market monopolisation,unfair barriers entry,abuse market power,A_INT_CONFLICT,0.0,0.513326,0.01799,A_INT_CONFLICT,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-A-0055,Agentic,RAI4-1571,경쟁적 다중에이전트 훈련의 갈등 유발 성향 선택,Selection of conflict-prone dispositions under competitive multi-agent training,경쟁적 다중에이전트 훈련의 갈등 유발 성향 선택,기만,집단 적대 갈등,Selection of conflict-prone dispositions under competitive multi-agent training,deception,aggression risk-seeking selfishness,A_INT_CONFLICT,0.5,0.65265,0.045188,A_INT_CONFLICT,EM,A_INT_CONFLICT=0.500|A_SYS_DECEPT=0.300
SRC-A-0056,Agentic,RAI4-1681,선택 압력에 의한 유해 균형으로의 적응 가속,Accelerated adaptation toward harmful equilibria under selection pressure,선택 압력에 의한 유해 균형으로의 적응 가속,에이전트 경쟁,압력 유해 균형,Accelerated adaptation toward harmful equilibria under selection pressure,competitive optimization pressures,accelerate adaptation toward,A_INT_CONFLICT,0.4,0.595898,0.043659,A_INT_CONFLICT,EM,A_INT_CONFLICT=0.400
SRC-A-0057,Agentic,RAI4-0009,다중 에이전트 시스템 실패와 연쇄 오류 전파,Multi-agent system failure and cascading error propagation,다중 에이전트 시스템 실패와 연쇄 오류 전파,자기 손상,명세 역할 배정,Multi-agent system failure and cascading error propagation,without verification,allocation breakdowns inter-agent,A_INT_CASCADE,0.5,0.661052,0.043801,A_INT_CASCADE,EM,A_INT_CASCADE=0.500|A_INT_COORD=0.400|A_SYS_SELFCOR=0.300
SRC-A-0058,Agentic,RAI4-0483,AI 에이전트 간 창발적 공모,Emergent collusion among AI agents,AI 에이전트 간 창발적 공모,교묘 때문 파악,때문 파악 공모,Emergent collusion among AI agents,scale complexity subtlety,speed scale complexity,A_INT_COLLUSION,0.3,0.542469,0.033984,A_INT_COLLUSION,EM,A_INT_COLLUSION=0.300
SRC-A-0060,Agentic,RAI4-0589,전략 비양립에 따른 조정 실패,Miscoordination from incompatible strategies,전략 비양립에 따른 조정 실패,동일 타당 해법,이해관계 부분 일치,Miscoordination from incompatible strategies,equally valid solutions,individually selecting locally,A_INT_COORD,0.3,0.586929,0.030049,A_INT_COORD,EM,A_INT_COORD=0.300|A_INT_CASCADE=0.200|A_SYS_SELFCOR=0.200
SRC-A-0061,Agentic,RAI4-0598,상호작용 이력 부재에 따른 조정 실패,Zero-shot coordination failure,상호작용 이력 부재에 따른 조정 실패,과도 사인 여유,비용 과도 사인,Zero-shot coordination failure,advance prohibitively high,behavioral patterns particularly,A_INT_COORD,0.5,0.6165,0.04517,A_INT_COORD,EM,A_INT_COORD=0.500|A_INT_CASCADE=0.300|A_SYS_SELFCOR=0.300
SRC-A-0062,Agentic,RAI4-0605,다중 에이전트 은밀 공모,Covert multi-agent collusion,다중 에이전트 은밀 공모,감시,연쇄 실패,Covert multi-agent collusion,detect mitigate despite,evading regulation triggering,A_INT_COLLUSION,0.3,0.584259,0.024915,A_INT_COLLUSION,EM,A_INT_CASCADE=0.400|A_INT_COLLUSION=0.300|A_INT_COORD=0.200
SRC-A-0065,Agentic,RAI4-1570,은닉 통신 채널을 통한 에이전트 간 결탁,Covert collusion between agents through hidden communication channels,은닉 통신 채널을 통한 에이전트 간 결탁,감시,기호 메시지 은닉,Covert collusion between agents through hidden communication channels,conceal messages within,messages within innocuous,A_INT_COLLUSION,0.4,0.671118,0.042759,A_INT_COLLUSION,EM,A_INT_COLLUSION=0.400|A_SYS_DECEPT=0.200|A_INT_COORD=0.100
SRC-A-0066,Agentic,RAI4-1577,분산 에이전트 군집을 이용한 자원 고갈 공격,Resource-exhaustion attacks by decentralized agent swarms,분산 에이전트 군집을 이용한 자원 고갈 공격,ddos 유사 방식,방식 대상 마비,Resource-exhaustion attacks by decentralized agent swarms,combination breaking single-actor,assumptions underlying target,A_SYS_DECEPT,0.0,0.532488,0.010328,A_INT_CASCADE,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-A-0067,Agentic,RAI4-1580,탐지 불가 공격에 의한 다중에이전트 협력 붕괴,Collapse of multi-agent cooperation from undetectable attacks,탐지 불가 공격에 의한 다중에이전트 협력 붕괴,공격 암호화 도어,데이터 은밀 오염,Collapse of multi-agent cooperation from undetectable attacks,adversarial conduct destabilising,attacks encrypted backdoors,A_INT_COORD,0.1,0.614231,0.021139,A_Others,HD,A_INT_COORD=0.100
SRC-A-0068,Agentic,RAI4-1648,타 에이전트 전략성 미반영에 의한 집단적 손실,Collective losses from ignoring the strategic nature of other agents,타 에이전트 전략성 미반영에 의한 집단적 손실,기준 자신 효용,고갈 집단행동 문제,Collective losses from ignoring the strategic nature of other agents,accountability,optimizing selfishly single-agent,A_SYS_SELFCOR,0.1,0.606817,0.01129,A_INT_COORD,EM,A_SYS_TRACE=0.200|A_INT_COORD=0.100|A_INT_CASCADE=0.100
SRC-A-0073,Agentic,RAI4-0047,자율 시스템 피해에 대한 책임·배상 공백,Responsibility and liability gaps for autonomous system harms,자율 시스템 피해에 대한 책임·배상 공백,귀속 피해자 손해,명확 거버넌스 체계,Responsibility and liability gaps for autonomous system harms,accountability,organizations absence clear,A_SYS_TRACE,0.4,0.621777,0.038204,A_SYS_TRACE,EM,A_SYS_TRACE=0.400|A_SYS_AUTH=0.100
SRC-A-0074,Agentic,RAI4-1098,AI 시스템의 결정과 실패에 대한 책임 공백,Responsibility gap for decisions and failures of AI systems,AI 시스템의 결정과 실패에 대한 책임 공백,회색 지대 신중,동작 개발자 운영자,Responsibility gap for decisions and failures of AI systems,clearly fairly held,fairly held responsible,A_SYS_TRACE,0.2,0.584912,0.023948,A_SYS_TRACE,EM,A_INT_COORD=0.300|A_INT_CASCADE=0.300|A_SYS_SELFCOR=0.300
SRC-A-0077,Agentic,RAI4-0158,대화 에이전트에 대한 심리적 의존성,Psychological dependency on conversational agents,대화 에이전트에 대한 심리적 의존성,일차 정서 조절,조절 수단 심리,Psychological dependency on conversational agents,capacity support networks,coping capacity support,A_INT_CASCADE,0.0,0.513779,0.005547,A_SYS_AUTH,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-A-0079,Agentic,RAI4-0884,정서적 의존을 이용한 조작과 강요,Manipulation and coercion through emotional dependence on assistants,정서적 의존을 이용한 조작과 강요,의인화,강압,Manipulation and coercion through emotional dependence on assistants,believing choosing doing,coerce users believing,A_SYS_AUTH,0.1,0.521201,0.023254,A_SYS_AUTH,EM,A_SYS_AUTH=0.100
SRC-A-0081,Agentic,RAI4-1288,재귀적 자기개선에 의한 창발적 독립성,Emergent independence via recursive self-improvement,재귀적 자기개선에 의한 창발적 독립성,개선 성장 시드,약화 인류 방향,Emergent independence via recursive self-improvement,self-awareness,reducing adherence built-in,A_SYS_SELFCOR,0.0,0.455505,0.299003,A_SYS_GOAL,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-P-0012,Physical,RAI4-1701,학습 중 탐색 행동에 의한 회복 불가 피해,Irrecoverable harm from exploratory actions during learning,학습 중 탐색 행동에 의한 회복 불가 피해,부정 회복,탐색 행동 부정,Irrecoverable harm from exploratory actions during learning,negative irrecoverable consequences,produce negative irrecoverable,A_SYS_SELFCOR,0.0,0.538281,0.011717,A_Others,HD,NO_DIRECT_LEXICAL_SUPPORT
SRC-P-0166,Physical,RAI4-0029,에이전트 계획·툴체인 하이재킹,Agent plan and tool-chain hijacking,에이전트 계획·툴체인 하이재킹,무단 행동,출력 입력 삽입,Agent plan and tool-chain hijacking,remain superficially plausible,attackerchosen subgoals intermediate,A_SYS_GOAL,0.0,0.554839,0.01378,A_SYS_DECEPT,EM,A_SYS_AUTH=0.200
SRC-P-0167,Physical,RAI4-0032,의도하지 않은 유해 도구 행동 실행,Unintended harmful tool-action execution,의도하지 않은 유해 도구 행동 실행,운영 후속 야기,모호 지시 구체,Unintended harmful tool-action execution,instance misresolving ambiguous,misresolving ambiguous instruction,A_SYS_GOAL,0.0,0.588375,0.020916,A_Others,HD,NO_DIRECT_LEXICAL_SUPPORT
SRC-P-0188,Physical,RAI4-0866,부적절한 인간 역할 가장,Inappropriate impersonation of human roles,부적절한 인간 역할 가장,기대 부합 방식,부합 방식 역할,Inappropriate impersonation of human roles,attempts fill role,fill role way,A_INT_COLLUSION,0.0,0.529185,0.011039,A_Others,HD,NO_DIRECT_LEXICAL_SUPPORT
SRC-P-0189,Physical,RAI4-1621,AI 에이전트의 무단 거래·약정 체결,Unauthorised deals and commitments by an AI agent,AI 에이전트의 무단 거래·약정 체결,권한 확대,거래 약정 계약,Unauthorised deals and commitments by an AI agent,deal commitment contract,makes deal commitment,A_SYS_AUTH,0.2,0.604658,0.330306,A_SYS_AUTH,EM,A_SYS_AUTH=0.200
SRC-P-0192,Physical,RAI4-0143,다크 패턴 대화 에이전트,Dark-pattern conversational agents,다크 패턴 대화 에이전트,강압,기만,Dark-pattern conversational agents,coercive confusing design,confusing design patterns,A_SYS_DECEPT,0.1,0.541755,0.022484,A_SYS_DECEPT,EM,A_SYS_DECEPT=0.100
SRC-P-0194,Physical,RAI4-0558,AI 에이전트 간 협상실패,Bargaining failure among AI agents,AI 에이전트 간 협상실패,대칭 아래 합의,아래 합의 시도,Bargaining failure among AI agents,favourable demands against,more favourable demands,A_INT_COORD,0.0,0.576197,0.017233,A_Others,HD,A_INT_COORD=0.300|A_INT_CASCADE=0.300|A_SYS_SELFCOR=0.300
SRC-P-0196,Physical,RAI4-0941,악의적 사용과 무감독 에이전트 방출,Malicious use and unsupervised AI agent release,악의적 사용과 무감독 에이전트 방출,비동의 성적 콘텐츠,불법 행위,Malicious use and unsupervised AI agent release,unlawful,execute commands disregarding,A_SYS_AUTH,0.0,0.60387,0.017122,A_SYS_AUTH,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-P-0198,Physical,RAI4-1576,AI 위협 자동화에 의한 인간 배제와 잘못된 공약,Disastrous mistaken commitments from AI-automated threats without humans in the loop,AI 위협 자동화에 의한 인간 배제와 잘못된 공약,사실 오류,배제 상황 오탐,Disastrous mistaken commitments from AI-automated threats without humans in the loop,threat,irresponsible actors disastrous,A_SYS_GOAL,0.0,0.582954,0.009469,A_Others,HD,NO_DIRECT_LEXICAL_SUPPORT
SRC-P-0199,Physical,RAI4-1579,위임 에이전트 공격에 의한 정보 탈취·행위 조작,Principal-information theft and action manipulation through attacks on delegate agents,위임 에이전트 공격에 의한 정보 탈취·행위 조작,결탁,본인 정보 추출,Principal-information theft and action manipulation through attacks on delegate agents,collusion,attackers extract private,A_INT_COLLUSION,0.4,0.623987,0.045318,A_INT_COLLUSION,EM,A_INT_COLLUSION=0.400
SRC-P-0216,Physical,RAI4-1278,자율 에이전트 책임성 구현 공백,Accountability implementation gap in autonomous agents,자율 에이전트 책임성 구현 공백,개인 유연 맥락,공감 복잡 도덕,Accountability implementation gap in autonomous agents,accountable decisionmaking rests,context-sensitive paradigms empathy,A_SYS_TRACE,0.3,0.626621,0.035526,A_SYS_TRACE,EM,A_SYS_TRACE=0.300|A_SYS_AUTH=0.100
SRC-G-0010,General,RAI4-0182,물리적 위험에 대한 적시 대응 실패,Failure to Timely Respond to Physical Hazards,물리적 위험에 대한 적시 대응 실패,예기 경로 진입,경로 진입 포함,Failure to Timely Respond to Physical Hazards,unexpectedly enters path,person vehicle tool,P_INT_SAFETY,0.4,0.590582,0.033211,P_Others,HD,P_INT_SAFETY=0.400|P_SYS_CONTROL=0.400|P_SYS_STATE=0.400
SRC-G-0011,General,RAI4-0184,그리퍼 형상·유형 제약 위반,Gripper geometry and type constraint violation,그리퍼 형상·유형 제약 위반,형상 유형 실제,에이전트 형상 유형,Gripper geometry and type constraint violation,gripper type feasible,imposed gripper geometry,P_INT_TAMPER,0.2,0.445223,0.013112,P_SYS_CONTROL,EM,P_SYS_CONTROL=0.200|P_INT_TAMPER=0.100|P_INT_SAFETY=0.100
SRC-G-0013,General,RAI4-0228,위험 지시 거부 실패,Failure to reject hazardous instructions,위험 지시 거부 실패,재식별,명시 제시 일반,Failure to reject hazardous instructions,explicitly stated implicit,implicit otherwise ordinary,P_INT_SAFETY,0.4,0.520095,0.031838,P_INT_SAFETY,EM,P_SYS_STATE=0.500|P_INT_SAFETY=0.400|P_SYS_HARDWARE=0.200
