Decision_ID,Source_L4_ID_Before,Observed_L4_ID_PreFinalQA,Expected_Current_L3_ID,Expected_Previous_SHA256,Decision,Target_L3_ID,Approved_Title_ko,Approved_Title_en,Approved_Description_ko,Approved_Description_en,Decision_Rationale,Terminology_Evidence,Approval_Status
FQA-285,G_Others_010,G_Others_010,G_Others,3fdfa4d0e00c6e4118f8813c525ca9489589dba2b33424bed61d4023161f9ed1,LANGUAGE_REFINEMENT,G_Others,추천 시스템의 인간 중심 편향 증폭,Anthropocentric bias amplification by recommenders,"알고리즘 추천 시스템이 인간 중심적 편향이나 오락으로서 동물 학대를 바라는 일부 사람들의 욕구를 강화하고 증폭하여, 공장식 축산으로 생산된 육류 소비와 오락을 위한 잔혹한 동물 이용을 통해 동물에게 더 큰 해를 끼치는 리스크.","The risk that algorithmic recommender systems reinforce and amplify anthropocentric bias or the desire of some people for animal cruelty as entertainment, leading to greater harm to animals through reinforcement of consumption of meat produced through factory farming and cruel uses of animals for entertainment.",공장식 축산에서 육류를 먹는다는 중의적 표현을 생산 방식과 소비 행위가 분명한 문장으로 교정한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-286,G_Others_017,G_Others_017,G_Others,df723b99078792c6dc089768b6dccc749eb792e48e309e6e4f73d22004fd63e4,LANGUAGE_REFINEMENT,G_Others,인지전과 주권 침해,Cognitive warfare and interference with sovereignty,"AI가 가짜 뉴스·이미지·음성·영상의 제작과 확산, 테러·극단주의·조직범죄 콘텐츠의 전파에 사용되어 타국의 내정과 사회 제도 및 사회 질서에 간섭하고 주권을 위협하는 리스크.","The risk that AI is used to make and spread fake news, images, audio, and videos and to propagate terrorist and violent-extremist content and content facilitating organised crime, interfering in the internal affairs, social systems, and social order of other countries and jeopardising their sovereignty.",테러·폭력적 극단주의 콘텐츠와 조직범죄를 조력하는 콘텐츠를 정책 용어에 맞게 구분한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-287,G_Others_046,G_Others_044,G_Others,a1948778a3d35d11acddcbcce8ec70578f28fccf809089e20eed5f793a7886db,LANGUAGE_REFINEMENT,G_Others,대규모 영향력 작전에 의한 인식 체계 왜곡,Epistemic distortion by large-scale influence operations,AI 시스템이 대규모 영향력 작전을 자동화·확대하여 의사소통·정보 시스템에 조작된 서사를 주입하고 정보 무결성과 인식론적 과정을 왜곡하는 리스크.,"The risk that an AI system automates or scales influence operations that inject manipulated narratives into communication and information systems, undermining information integrity and distorting epistemic processes.","단순히 영향을 가한다는 순환 정의를 제거하고 영향력 작전의 자동화·확대, 조작 서사 주입, 정보 무결성 저하를 명시한다.",L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-288,G_Others_100,G_Others_094,G_Others,83ec2d3e36f80df417257242514193fc6e384077cdb2c382ea2a578cc3a15316,LANGUAGE_REFINEMENT,G_Others,도용 및 착취,Misappropriation and exploitation,AI 시스템이 소수 집단을 포함한 개인·집단의 콘텐츠나 데이터를 동의·공정한 보상 없이 또는 문화적 맥락을 고려하지 않은 채 전유·사용·재생산하는 리스크.,"The risk that an AI system appropriates, uses, or reproduces content or data from individuals or groups, including minority communities, without consent or fair compensation or without due regard for cultural context.",주어가 없는 영문 비문을 바로잡고 동의·공정한 보상·문화적 맥락이라는 세 보호 요건을 한영에 일치시킨다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-289,G_Others_077,G_Others_074,G_Others,759a98fe049adba8db4fbd73abf933cfcc63ec7644c3df0dfb3d9c5179e24da4,LANGUAGE_REFINEMENT,G_Others,원주민 데이터 주권 침해,Indigenous data sovereignty violation,AI 개발이 집단적 거버넌스·동의·출처·통제를 존중하지 않고 토착 또는 공동체 보유 데이터를 사용하는 리스크.,"The risk that AI development uses Indigenous or community-held data without respecting collective governance, consent, provenance, or control.",원주민 집단을 가리키는 국제 정책 표기 관행에 따라 Indigenous를 대문자로 표기한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-290,G_Others_081,G_Others_078,G_Others,72a243b8af7d4d45e6e02272353a019494b98ed213e176bda1589cbda9cacf39,LANGUAGE_REFINEMENT,G_Others,사용 사례에 내재된 위해 가능성,Potential for harm inherent in a use case,"AI 시스템의 의도된 사용 사례 자체가 높은 위해 가능성을 내포하여, 배포 맥락에 따라 개인·조직·사회가 불균등한 위험에 노출되는 리스크.","The risk that an AI system's intended use case inherently carries a high potential for harm, exposing individuals, organisations, or society to unequal levels of risk across deployment contexts.",사용례 내재 위험 노출이라는 명사 나열을 자연스러운 사용 사례에 내재된 위해 가능성으로 고치고 노출 주체를 명확히 한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-291,G_Others_074,G_Others_154,G_Others,e12ea6ce58b979915f197593f021cba65c41695af804d47c47ed754d80e05aa3,LANGUAGE_REFINEMENT,G_Others,잘못된 데이터 라벨,Incorrect data labels,데이터 레이블이 부정확하여 지도 학습 AI 시스템이 실측 정답(ground truth)과 의도된 기능을 학습하지 못하는 리스크.,The risk that incorrect data labels prevent a supervised learning AI system from learning the ground truth and therefore the intended functionality.,프로젝트 용어집과 기계학습 평가 문헌의 표준어인 실측 정답(ground truth)으로 교정한다.,L3_MASTER|PROJECT_GLOSSARY|MACHINE_LEARNING_DATA_TERMINOLOGY|KOREAN_LANGUAGE_QA_20260829,APPROVED_FINAL_QA_20260829
FQA-292,G_SYS_OEXT_010,G_Others_168,G_Others,df9983e29dc8bb6094dcc5ae2032aae2f9354beea874f89937c5d93009a07737,LANGUAGE_REFINEMENT,G_Others,과적합 및 과소적합,Over- and underfitting,모델이 훈련 데이터에 과도하게 또는 불충분하게 적응하여 운영 데이터에 직면했을 때 AI 시스템이 신뢰할 수 없게 동작하는 리스크.,"The risk that over- or underfitting, the excessive or insufficient adaptation of a model to training data, causes an AI system to behave unreliably when confronted with operational data.",영문 철자 오류 adaption을 표준 표현 adaptation으로 교정한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-293,A_SYS_GOAL_015,A_SYS_AUTH_018,A_SYS_AUTH,b455f10b6e1df6a460fda90d2b024aaac8def44e0dc93dd6b1cc580d673839ac,REMAP_PER_REVIEW,A_SYS_GOAL,에이전트형 LLM의 자율성 확대에 따른 목표 정렬 실패,Goal misalignment from increased autonomy in agentic LLMs,"대규모 언어 모델(LLM)이 특화 학습, 프롬프트, 외부 도구 또는 에이전트 지원 구조를 통해 장기적 실세계 목표를 자율적으로 계획·추구하는 과정에서, 제한된 인간 감독과 확대된 행동 재량으로 인해 사용자·개발자의 실제 의도와 다른 목표나 수단적 하위 목표를 설정·추구하여 의도하지 않은 결과를 초래하는 리스크.","The risk that a large language model (LLM) configured as an AI agent through specialised training, prompting, external tools, or agent scaffolding plans and pursues long-horizon real-world goals with limited human oversight and expanded discretion, inferring or pursuing objectives or instrumental subgoals that diverge from the actual intent of the user or developer and causing unintended outcomes.","원천 검수 지시는 Goal Misalignment로의 재배치를 명시하며, 확대된 자율성 자체보다 사용자·개발자의 실제 의도와 다른 목표 및 수단적 하위 목표의 추구가 핵심 위해 기제다.",L3_MASTER|HUMAN_REVIEW_ROUND2|EXPERT_L3_ALIGNMENT_REVIEW_20260829|NIST_AI_RMF|ISO_IEC_23894|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,APPROVED_FINAL_QA_20260829
FQA-294,A_SYS_SELFCOR_003,A_SYS_SELFCOR_001,A_SYS_SELFCOR,eea0cb4e7726a2e74f62ae491fa0baa6eab21d2ea694f6d57185853a910b5aa4,REMAP_PER_REVIEW,A_SYS_GOAL,자기 수정 과정의 목표 정렬 실패,Goal misalignment during agent self-modification,"AI 에이전트가 자기 수정 과정에서 사용자·개발자의 실제 의도와 일치하는 목표를 유지하지 못하고, 변경된 정책·모델 또는 수단적 하위 목표에 따라 다른 목표를 추구하여 의도하지 않은 결과를 초래하는 리스크.","The risk that, during self-modification, an AI agent fails to preserve objectives aligned with the actual intent of its user or developer and instead pursues altered objectives or instrumental subgoals, causing unintended outcomes.",원천 검수 지시는 Goal Misalignment로의 재배치를 명시하고 있으며 자기 수정은 목표 이탈이 발생하는 조건이므로 목표 불일치 L3에 배치한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|EXPERT_L3_ALIGNMENT_REVIEW_20260829|NIST_AI_RMF|ISO_IEC_23894|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,APPROVED_FINAL_QA_20260829
FQA-295,P_Others_007,P_INT_SAFETY_011,P_INT_SAFETY,91242d43c278115c1cdb3bc239c7bc6d1941bee98dfdfba45d8359c7ad8578b8,REMAP_PER_REVIEW,G_INT_ALLOC,인구집단별 로봇 서비스·안전 격차,Demographic disparities in robotic services and safety,"AI 기반 로봇이 체형, 연령, 장애, 언어, 문화 등 보호대상 특성이나 사회집단이 과소대표된 데이터로 학습되거나 편향된 판단을 수행하여, 인식·서비스·회피·치료·안전 조치를 인구집단별로 불리하게 배분하고 성능과 위해 노출의 격차를 초래하는 리스크.","The risk that an AI-enabled robot is trained on data that under-represent protected characteristics or social groups, including body type, age, disability, language, or culture, or otherwise makes biased decisions that allocate recognition, service, avoidance, treatment, or safety measures disadvantageously across demographic groups, creating disparities in performance and exposure to harm.","원천 검수는 공정성·차별 영역으로의 이동을 명시하며, 보호대상 특성에 따른 서비스와 안전 조치의 불리한 배분은 배분적 차별 L3에 직접 해당한다.",L3_MASTER|HUMAN_REVIEW_ROUND2|EXPERT_L3_ALIGNMENT_REVIEW_20260829|NIST_AI_RMF|ISO_IEC_23894|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,APPROVED_FINAL_QA_20260829
FQA-296,P_Others_023,P_INT_SAFETY_017,P_INT_SAFETY,956d43a2f6459855d021238a226d0a0de41e1a634ce07dd2cd7ffd04d3144bd3,REMAP_PER_REVIEW,G_SYS_EVAL,로봇 레드팀 평가의 공격·상호작용 시나리오 누락,Omission of attack and interaction scenarios from robot red-team evaluation,"로봇 레드팀 평가가 현실적인 물리 공격, 적대적 입력, 인간 상호작용 실패 또는 배포 조건을 충분히 포함하지 않아 안전하지 않은 행동과 위해 가능성을 탐지하지 못하고 로봇의 안전성을 과대평가하는 리스크.","The risk that robot red-team evaluation omits credible physical attacks, adversarial inputs, human-interaction failures, or deployment conditions, failing to detect unsafe behaviours and potential harms and thereby overstating the robot's safety.","원천 검수는 레드티밍·적대적 평가 방법론으로의 이동을 명시하며, 평가 범위의 불완전성으로 실제 위해를 탐지하지 못하는 기제는 평가·검증 실패에 해당한다.",L3_MASTER|HUMAN_REVIEW_ROUND2|EXPERT_L3_ALIGNMENT_REVIEW_20260829|NIST_AI_RMF|ISO_IEC_23894|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,APPROVED_FINAL_QA_20260829
FQA-297,P_INT_TAMPER_003,P_INT_TAMPER_002,P_INT_TAMPER,665d426ff75ecf12dd3a794251544b8166018e408ea432b35def88ffb533f390,REMAP_PER_REVIEW,G_SYS_SECADV,핵심 기반시설 로봇 시스템의 사이버 침해,Cyber compromise of robotic systems in critical infrastructure,공격자가 핵심 기반시설에서 운용되는 로봇 검사·유지보수·물류·제어 시스템의 소프트웨어나 네트워크 취약점을 악용하여 무단 접근·조작·중단을 일으키고 시설 운영을 교란하거나 설비를 손상시키는 리스크.,"The risk that attackers exploit software or network vulnerabilities in robotic inspection, maintenance, logistics, or control systems used in critical infrastructure, causing unauthorised access, manipulation, or disruption and thereby impairing operations or damaging equipment.","소프트웨어·네트워크 취약점 악용은 하드웨어 구성요소의 물리적 변조가 아니며, General AI의 보안·적대적 견고성 실패가 체화형 시스템으로 전이되는 범위에 해당한다.",L3_MASTER|HUMAN_REVIEW_ROUND2|EXPERT_L3_ALIGNMENT_REVIEW_20260829|NIST_AI_RMF|ISO_IEC_23894|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,APPROVED_FINAL_QA_20260829
FQA-298,P_INT_TAMPER_006,P_INT_TAMPER_003,P_INT_TAMPER,2df5beda0c7863ec3ce93808fd6fa03fae71f9c4cbd274a9931bf65043b0529e,REMAP_PER_REVIEW,G_SYS_SECADV,로봇 군집의 동시 침해,Compromise of robot fleets,"공격자가 클라우드, 소프트웨어 업데이트, API 또는 오케스트레이션 계층의 취약점을 악용하여 다수의 AI 기반 로봇, 차량, 드론 또는 산업 시스템에 무단 접근·조작·중단을 동시에 일으키는 리스크.","The risk that attackers exploit vulnerabilities in cloud services, software updates, APIs, or orchestration layers to cause simultaneous unauthorised access to, manipulation of, or disruption of multiple AI-enabled robots, vehicles, drones, or industrial systems.",클라우드·업데이트·API·오케스트레이션 계층의 취약점 악용은 물리적 변조가 아니라 소프트웨어·인프라 계층의 사이버 침해다.,L3_MASTER|HUMAN_REVIEW_ROUND2|EXPERT_L3_ALIGNMENT_REVIEW_20260829|NIST_AI_RMF|ISO_IEC_23894|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,APPROVED_FINAL_QA_20260829
FQA-299,P_INT_TAMPER_009,P_INT_TAMPER_004,P_INT_TAMPER,290f44847c54e85c910f0578c54015cc7748baec317958b82dfbc518350191a5,REMAP_PER_REVIEW,G_SYS_SECADV,인지·행동 시퀀스 조작 공격,Perception-action sequence manipulation attack,"공격자가 영상 시퀀스의 관측 정보나 행동 단서를 적대적으로 조작하여 로봇의 AI 모델이 충돌, 힘, 이격 거리 또는 대상물 사용에 관한 안전 제약을 위반하는 행동을 선택하도록 유도하는 리스크.","The risk that attackers adversarially manipulate observations or action cues across a video sequence, causing a robot's AI model to select actions that violate safety constraints concerning collision, force, separation distance, or object use.",적대적으로 조작된 관측 정보와 행동 단서는 물리적 하드웨어 변조가 아니라 적대적 입력에 해당한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|EXPERT_L3_ALIGNMENT_REVIEW_20260829|NIST_AI_RMF|ISO_IEC_23894|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,APPROVED_FINAL_QA_20260829
FQA-300,P_INT_TAMPER_010,P_INT_TAMPER_005,P_INT_TAMPER,dde744e09f426af7229b5dfcf35e5fab2ef24cd0a87b5dfb5d7d318f2cbd0c26,REMAP_PER_REVIEW,G_SYS_SECADV,장면 맥락 조작 공격,Scene-context manipulation attack,"공격자가 표지, 물체 배치, 의복 패턴 또는 장면 맥락을 적대적으로 변경하여 로봇의 AI 인식 모델이 환경을 잘못 해석하고 안전하지 않은 행동을 선택하도록 유도하는 리스크.","The risk that attackers adversarially alter signs, object placement, clothing patterns, or scene context, causing a robot's AI perception model to misinterpret the environment and select unsafe actions.",환경 장면을 적대적으로 구성하여 AI 인식 모델의 입력을 교란하는 공격은 하드웨어 구성요소의 물리적 변조보다 적대적 입력 공격에 해당한다.,L3_MASTER|HUMAN_REVIEW_ROUND2|EXPERT_L3_ALIGNMENT_REVIEW_20260829|NIST_AI_RMF|ISO_IEC_23894|POLICY_AND_TECHNICAL_TERMINOLOGY_QA,APPROVED_FINAL_QA_20260829
